nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.66,"[<ptreeopt.tree.PTree object at 0x1555281029d0>
 <ptreeopt.tree.PTree object at 0x1555281022e0>
 <ptreeopt.tree.PTree object at 0x155528102850>]",5,0,30,3,10
200,7,0.66,"[<ptreeopt.tree.PTree object at 0x1555281029d0>
 <ptreeopt.tree.PTree object at 0x1555281022e0>
 <ptreeopt.tree.PTree object at 0x155528102850>]",5,0,30,3,10
300,10,0.66,"[<ptreeopt.tree.PTree object at 0x1555281029d0>
 <ptreeopt.tree.PTree object at 0x1555281022e0>
 <ptreeopt.tree.PTree object at 0x155528102850>]",5,0,30,3,10
400,13,0.66,"[<ptreeopt.tree.PTree object at 0x1555281029d0>
 <ptreeopt.tree.PTree object at 0x1555281022e0>
 <ptreeopt.tree.PTree object at 0x155528102850>]",5,0,30,3,10
500,17,0.66,"[<ptreeopt.tree.PTree object at 0x1555281029d0>
 <ptreeopt.tree.PTree object at 0x1555281022e0>
 <ptreeopt.tree.PTree object at 0x155528102850>]",5,0,30,3,10
600,20,0.66,"[<ptreeopt.tree.PTree object at 0x1555281029d0>
 <ptreeopt.tree.PTree object at 0x1555281022e0>
 <ptreeopt.tree.PTree object at 0x155528102850>]",5,0,30,3,10
700,24,0.66,"[<ptreeopt.tree.PTree object at 0x1555281029d0>
 <ptreeopt.tree.PTree object at 0x1555281022e0>
 <ptreeopt.tree.PTree object at 0x155528102850>]",5,0,30,3,10
800,27,0.66,"[<ptreeopt.tree.PTree object at 0x1555281029d0>
 <ptreeopt.tree.PTree object at 0x1555281022e0>
 <ptreeopt.tree.PTree object at 0x155528102850>]",5,0,30,3,10
900,31,0.66,"[<ptreeopt.tree.PTree object at 0x1555281029d0>
 <ptreeopt.tree.PTree object at 0x1555281022e0>
 <ptreeopt.tree.PTree object at 0x155528102850>]",5,0,30,3,10
1000,35,0.66,"[<ptreeopt.tree.PTree object at 0x1555281029d0>
 <ptreeopt.tree.PTree object at 0x1555281022e0>
 <ptreeopt.tree.PTree object at 0x155528102850>]",5,0,30,3,10
1100,38,0.64,"[<ptreeopt.tree.PTree object at 0x155528196e80>
 <ptreeopt.tree.PTree object at 0x155528367310>
 <ptreeopt.tree.PTree object at 0x155528367760>]",5,0,30,3,10
1200,42,0.64,"[<ptreeopt.tree.PTree object at 0x155528196e80>
 <ptreeopt.tree.PTree object at 0x155528367310>
 <ptreeopt.tree.PTree object at 0x155528367760>]",5,0,30,3,10
1300,45,0.64,"[<ptreeopt.tree.PTree object at 0x155528196e80>
 <ptreeopt.tree.PTree object at 0x155528367310>
 <ptreeopt.tree.PTree object at 0x155528367760>]",5,0,30,3,10
1400,49,0.64,"[<ptreeopt.tree.PTree object at 0x155528196e80>
 <ptreeopt.tree.PTree object at 0x155528367310>
 <ptreeopt.tree.PTree object at 0x155528367760>]",5,0,30,3,10
1500,52,0.64,"[<ptreeopt.tree.PTree object at 0x155528196e80>
 <ptreeopt.tree.PTree object at 0x155528367310>
 <ptreeopt.tree.PTree object at 0x155528367760>]",5,0,30,3,10
1600,56,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
1700,59,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
1800,63,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
1900,67,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
2000,71,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
2100,74,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
2200,78,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
2300,81,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
2400,85,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
2500,88,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
2600,92,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
2700,95,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
2800,99,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
2900,103,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
3000,106,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
3100,110,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
3200,113,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
3300,117,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
3400,120,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
3500,124,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
3600,127,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
3700,131,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
3800,134,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
3900,138,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
4000,142,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
4100,145,0.63,"[<ptreeopt.tree.PTree object at 0x1555283e2490>
 <ptreeopt.tree.PTree object at 0x1555283e2e50>
 <ptreeopt.tree.PTree object at 0x1555283e2b80>]",5,0,30,3,10
4200,148,0.62,"[<ptreeopt.tree.PTree object at 0x1555283c5af0>
 <ptreeopt.tree.PTree object at 0x1555283c5670>
 <ptreeopt.tree.PTree object at 0x1555283c5400>]",5,0,30,3,10
4300,152,0.62,"[<ptreeopt.tree.PTree object at 0x1555283c5af0>
 <ptreeopt.tree.PTree object at 0x1555283c5670>
 <ptreeopt.tree.PTree object at 0x1555283c5400>]",5,0,30,3,10
4400,155,0.62,"[<ptreeopt.tree.PTree object at 0x1555283c5af0>
 <ptreeopt.tree.PTree object at 0x1555283c5670>
 <ptreeopt.tree.PTree object at 0x1555283c5400>]",5,0,30,3,10
4500,159,0.62,"[<ptreeopt.tree.PTree object at 0x1555283c5af0>
 <ptreeopt.tree.PTree object at 0x1555283c5670>
 <ptreeopt.tree.PTree object at 0x1555283c5400>]",5,0,30,3,10
4600,162,0.62,"[<ptreeopt.tree.PTree object at 0x1555283c5af0>
 <ptreeopt.tree.PTree object at 0x1555283c5670>
 <ptreeopt.tree.PTree object at 0x1555283c5400>]",5,0,30,3,10
4700,166,0.62,"[<ptreeopt.tree.PTree object at 0x1555283c5af0>
 <ptreeopt.tree.PTree object at 0x1555283c5670>
 <ptreeopt.tree.PTree object at 0x1555283c5400>]",5,0,30,3,10
4800,169,0.62,"[<ptreeopt.tree.PTree object at 0x1555283c5af0>
 <ptreeopt.tree.PTree object at 0x1555283c5670>
 <ptreeopt.tree.PTree object at 0x1555283c5400>]",5,0,30,3,10
4900,173,0.62,"[<ptreeopt.tree.PTree object at 0x1555283c5af0>
 <ptreeopt.tree.PTree object at 0x1555283c5670>
 <ptreeopt.tree.PTree object at 0x1555283c5400>]",5,0,30,3,10
5000,177,0.61,"[<ptreeopt.tree.PTree object at 0x1555283bd760>
 <ptreeopt.tree.PTree object at 0x1555282a6910>
 <ptreeopt.tree.PTree object at 0x1555282a6df0>]",5,0,30,3,10
5100,180,0.61,"[<ptreeopt.tree.PTree object at 0x1555283bd760>
 <ptreeopt.tree.PTree object at 0x1555282a6910>
 <ptreeopt.tree.PTree object at 0x1555282a6df0>]",5,0,30,3,10
5200,184,0.61,"[<ptreeopt.tree.PTree object at 0x1555283bd760>
 <ptreeopt.tree.PTree object at 0x1555282a6910>
 <ptreeopt.tree.PTree object at 0x1555282a6df0>]",5,0,30,3,10
5300,187,0.61,"[<ptreeopt.tree.PTree object at 0x1555283bd760>
 <ptreeopt.tree.PTree object at 0x1555282a6910>
 <ptreeopt.tree.PTree object at 0x1555282a6df0>]",5,0,30,3,10
5400,191,0.61,"[<ptreeopt.tree.PTree object at 0x1555283bd760>
 <ptreeopt.tree.PTree object at 0x1555282a6910>
 <ptreeopt.tree.PTree object at 0x1555282a6df0>]",5,0,30,3,10
5500,194,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
5600,198,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
5700,202,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
5800,205,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
5900,209,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
6000,212,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
6100,216,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
6200,220,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
6300,223,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
6400,226,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
6500,230,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
6600,234,0.6,"[<ptreeopt.tree.PTree object at 0x15552807ff40>
 <ptreeopt.tree.PTree object at 0x15552807f700>
 <ptreeopt.tree.PTree object at 0x15552807f160>]",5,0,30,3,10
