nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,10,0.83,"[<ptreeopt.tree.PTree object at 0x15552831bca0>
 <ptreeopt.tree.PTree object at 0x15552831b7f0>
 <ptreeopt.tree.PTree object at 0x15552831bb20>
 <ptreeopt.tree.PTree object at 0x15552831be20>
 <ptreeopt.tree.PTree object at 0x15552831b520>
 <ptreeopt.tree.PTree object at 0x15552831bdf0>
 <ptreeopt.tree.PTree object at 0x15552831b850>
 <ptreeopt.tree.PTree object at 0x15552831b2e0>
 <ptreeopt.tree.PTree object at 0x15552831bb50>
 <ptreeopt.tree.PTree object at 0x155520e147c0>]",5,0,30,10,3
200,21,0.82,"[<ptreeopt.tree.PTree object at 0x15552804d880>
 <ptreeopt.tree.PTree object at 0x15552804d730>
 <ptreeopt.tree.PTree object at 0x15552804d4c0>
 <ptreeopt.tree.PTree object at 0x15552804d7c0>
 <ptreeopt.tree.PTree object at 0x15552804d610>
 <ptreeopt.tree.PTree object at 0x15552804d070>
 <ptreeopt.tree.PTree object at 0x15552804d310>
 <ptreeopt.tree.PTree object at 0x155520cd96d0>
 <ptreeopt.tree.PTree object at 0x155520cd9a90>
 <ptreeopt.tree.PTree object at 0x155520cd9d00>]",5,0,30,10,3
300,34,0.79,"[<ptreeopt.tree.PTree object at 0x155520d03a90>
 <ptreeopt.tree.PTree object at 0x155520d03b80>
 <ptreeopt.tree.PTree object at 0x155520d03e20>
 <ptreeopt.tree.PTree object at 0x155520d03040>
 <ptreeopt.tree.PTree object at 0x155520d03f70>
 <ptreeopt.tree.PTree object at 0x155520d03f40>
 <ptreeopt.tree.PTree object at 0x155520d03850>
 <ptreeopt.tree.PTree object at 0x155528672d00>
 <ptreeopt.tree.PTree object at 0x155528672640>
 <ptreeopt.tree.PTree object at 0x1555286728b0>]",5,0,30,10,3
400,47,0.79,"[<ptreeopt.tree.PTree object at 0x155520d03a90>
 <ptreeopt.tree.PTree object at 0x155520d03b80>
 <ptreeopt.tree.PTree object at 0x155520d03e20>
 <ptreeopt.tree.PTree object at 0x155520d03040>
 <ptreeopt.tree.PTree object at 0x155520d03f70>
 <ptreeopt.tree.PTree object at 0x155520d03f40>
 <ptreeopt.tree.PTree object at 0x155520d03850>
 <ptreeopt.tree.PTree object at 0x155528672d00>
 <ptreeopt.tree.PTree object at 0x155528672640>
 <ptreeopt.tree.PTree object at 0x1555286728b0>]",5,0,30,10,3
500,59,0.79,"[<ptreeopt.tree.PTree object at 0x155520d03a90>
 <ptreeopt.tree.PTree object at 0x155520d03b80>
 <ptreeopt.tree.PTree object at 0x155520d03e20>
 <ptreeopt.tree.PTree object at 0x155520d03040>
 <ptreeopt.tree.PTree object at 0x155520d03f70>
 <ptreeopt.tree.PTree object at 0x155520d03f40>
 <ptreeopt.tree.PTree object at 0x155520d03850>
 <ptreeopt.tree.PTree object at 0x155528672d00>
 <ptreeopt.tree.PTree object at 0x155528672640>
 <ptreeopt.tree.PTree object at 0x1555286728b0>]",5,0,30,10,3
600,72,0.79,"[<ptreeopt.tree.PTree object at 0x155520d03a90>
 <ptreeopt.tree.PTree object at 0x155520d03b80>
 <ptreeopt.tree.PTree object at 0x155520d03e20>
 <ptreeopt.tree.PTree object at 0x155520d03040>
 <ptreeopt.tree.PTree object at 0x155520d03f70>
 <ptreeopt.tree.PTree object at 0x155520d03f40>
 <ptreeopt.tree.PTree object at 0x155520d03850>
 <ptreeopt.tree.PTree object at 0x155528672d00>
 <ptreeopt.tree.PTree object at 0x155528672640>
 <ptreeopt.tree.PTree object at 0x1555286728b0>]",5,0,30,10,3
700,84,0.79,"[<ptreeopt.tree.PTree object at 0x155520d03a90>
 <ptreeopt.tree.PTree object at 0x155520d03b80>
 <ptreeopt.tree.PTree object at 0x155520d03e20>
 <ptreeopt.tree.PTree object at 0x155520d03040>
 <ptreeopt.tree.PTree object at 0x155520d03f70>
 <ptreeopt.tree.PTree object at 0x155520d03f40>
 <ptreeopt.tree.PTree object at 0x155520d03850>
 <ptreeopt.tree.PTree object at 0x155528672d00>
 <ptreeopt.tree.PTree object at 0x155528672640>
 <ptreeopt.tree.PTree object at 0x1555286728b0>]",5,0,30,10,3
800,97,0.63,"[<ptreeopt.tree.PTree object at 0x1555281a4e20>
 <ptreeopt.tree.PTree object at 0x1555281a4dc0>
 <ptreeopt.tree.PTree object at 0x1555281a4f70>
 <ptreeopt.tree.PTree object at 0x1555281a45e0>
 <ptreeopt.tree.PTree object at 0x1555281a4970>
 <ptreeopt.tree.PTree object at 0x1555281a4af0>
 <ptreeopt.tree.PTree object at 0x1555281a4ee0>
 <ptreeopt.tree.PTree object at 0x155520e4be20>
 <ptreeopt.tree.PTree object at 0x155520e4b580>
 <ptreeopt.tree.PTree object at 0x15552862ec70>]",5,0,30,10,3
900,109,0.63,"[<ptreeopt.tree.PTree object at 0x1555281a4e20>
 <ptreeopt.tree.PTree object at 0x1555281a4dc0>
 <ptreeopt.tree.PTree object at 0x1555281a4f70>
 <ptreeopt.tree.PTree object at 0x1555281a45e0>
 <ptreeopt.tree.PTree object at 0x1555281a4970>
 <ptreeopt.tree.PTree object at 0x1555281a4af0>
 <ptreeopt.tree.PTree object at 0x1555281a4ee0>
 <ptreeopt.tree.PTree object at 0x155520e4be20>
 <ptreeopt.tree.PTree object at 0x155520e4b580>
 <ptreeopt.tree.PTree object at 0x15552862ec70>]",5,0,30,10,3
1000,122,0.63,"[<ptreeopt.tree.PTree object at 0x1555281a4e20>
 <ptreeopt.tree.PTree object at 0x1555281a4dc0>
 <ptreeopt.tree.PTree object at 0x1555281a4f70>
 <ptreeopt.tree.PTree object at 0x1555281a45e0>
 <ptreeopt.tree.PTree object at 0x1555281a4970>
 <ptreeopt.tree.PTree object at 0x1555281a4af0>
 <ptreeopt.tree.PTree object at 0x1555281a4ee0>
 <ptreeopt.tree.PTree object at 0x155520e4be20>
 <ptreeopt.tree.PTree object at 0x155520e4b580>
 <ptreeopt.tree.PTree object at 0x15552862ec70>]",5,0,30,10,3
1100,134,0.63,"[<ptreeopt.tree.PTree object at 0x1555281a4e20>
 <ptreeopt.tree.PTree object at 0x1555281a4dc0>
 <ptreeopt.tree.PTree object at 0x1555281a4f70>
 <ptreeopt.tree.PTree object at 0x1555281a45e0>
 <ptreeopt.tree.PTree object at 0x1555281a4970>
 <ptreeopt.tree.PTree object at 0x1555281a4af0>
 <ptreeopt.tree.PTree object at 0x1555281a4ee0>
 <ptreeopt.tree.PTree object at 0x155520e4be20>
 <ptreeopt.tree.PTree object at 0x155520e4b580>
 <ptreeopt.tree.PTree object at 0x15552862ec70>]",5,0,30,10,3
1200,147,0.63,"[<ptreeopt.tree.PTree object at 0x1555281a4e20>
 <ptreeopt.tree.PTree object at 0x1555281a4dc0>
 <ptreeopt.tree.PTree object at 0x1555281a4f70>
 <ptreeopt.tree.PTree object at 0x1555281a45e0>
 <ptreeopt.tree.PTree object at 0x1555281a4970>
 <ptreeopt.tree.PTree object at 0x1555281a4af0>
 <ptreeopt.tree.PTree object at 0x1555281a4ee0>
 <ptreeopt.tree.PTree object at 0x155520e4be20>
 <ptreeopt.tree.PTree object at 0x155520e4b580>
 <ptreeopt.tree.PTree object at 0x15552862ec70>]",5,0,30,10,3
1300,160,0.57,"[<ptreeopt.tree.PTree object at 0x155520c92d00>
 <ptreeopt.tree.PTree object at 0x155520c92820>
 <ptreeopt.tree.PTree object at 0x155520c92400>
 <ptreeopt.tree.PTree object at 0x155520c92d30>
 <ptreeopt.tree.PTree object at 0x155520c920a0>
 <ptreeopt.tree.PTree object at 0x155520c926a0>
 <ptreeopt.tree.PTree object at 0x155528157880>
 <ptreeopt.tree.PTree object at 0x1555286692b0>
 <ptreeopt.tree.PTree object at 0x1555285ead00>
 <ptreeopt.tree.PTree object at 0x155528277e20>]",5,0,30,10,3
1400,172,0.57,"[<ptreeopt.tree.PTree object at 0x155520c92d00>
 <ptreeopt.tree.PTree object at 0x155520c92820>
 <ptreeopt.tree.PTree object at 0x155520c92400>
 <ptreeopt.tree.PTree object at 0x155520c92d30>
 <ptreeopt.tree.PTree object at 0x155520c920a0>
 <ptreeopt.tree.PTree object at 0x155520c926a0>
 <ptreeopt.tree.PTree object at 0x155528157880>
 <ptreeopt.tree.PTree object at 0x1555286692b0>
 <ptreeopt.tree.PTree object at 0x1555285ead00>
 <ptreeopt.tree.PTree object at 0x155528277e20>]",5,0,30,10,3
1500,186,0.57,"[<ptreeopt.tree.PTree object at 0x155520c92d00>
 <ptreeopt.tree.PTree object at 0x155520c92820>
 <ptreeopt.tree.PTree object at 0x155520c92400>
 <ptreeopt.tree.PTree object at 0x155520c92d30>
 <ptreeopt.tree.PTree object at 0x155520c920a0>
 <ptreeopt.tree.PTree object at 0x155520c926a0>
 <ptreeopt.tree.PTree object at 0x155528157880>
 <ptreeopt.tree.PTree object at 0x1555286692b0>
 <ptreeopt.tree.PTree object at 0x1555285ead00>
 <ptreeopt.tree.PTree object at 0x155528277e20>]",5,0,30,10,3
1600,199,0.57,"[<ptreeopt.tree.PTree object at 0x155520c92d00>
 <ptreeopt.tree.PTree object at 0x155520c92820>
 <ptreeopt.tree.PTree object at 0x155520c92400>
 <ptreeopt.tree.PTree object at 0x155520c92d30>
 <ptreeopt.tree.PTree object at 0x155520c920a0>
 <ptreeopt.tree.PTree object at 0x155520c926a0>
 <ptreeopt.tree.PTree object at 0x155528157880>
 <ptreeopt.tree.PTree object at 0x1555286692b0>
 <ptreeopt.tree.PTree object at 0x1555285ead00>
 <ptreeopt.tree.PTree object at 0x155528277e20>]",5,0,30,10,3
1700,211,0.57,"[<ptreeopt.tree.PTree object at 0x155520c92d00>
 <ptreeopt.tree.PTree object at 0x155520c92820>
 <ptreeopt.tree.PTree object at 0x155520c92400>
 <ptreeopt.tree.PTree object at 0x155520c92d30>
 <ptreeopt.tree.PTree object at 0x155520c920a0>
 <ptreeopt.tree.PTree object at 0x155520c926a0>
 <ptreeopt.tree.PTree object at 0x155528157880>
 <ptreeopt.tree.PTree object at 0x1555286692b0>
 <ptreeopt.tree.PTree object at 0x1555285ead00>
 <ptreeopt.tree.PTree object at 0x155528277e20>]",5,0,30,10,3
1800,223,0.57,"[<ptreeopt.tree.PTree object at 0x155520c92d00>
 <ptreeopt.tree.PTree object at 0x155520c92820>
 <ptreeopt.tree.PTree object at 0x155520c92400>
 <ptreeopt.tree.PTree object at 0x155520c92d30>
 <ptreeopt.tree.PTree object at 0x155520c920a0>
 <ptreeopt.tree.PTree object at 0x155520c926a0>
 <ptreeopt.tree.PTree object at 0x155528157880>
 <ptreeopt.tree.PTree object at 0x1555286692b0>
 <ptreeopt.tree.PTree object at 0x1555285ead00>
 <ptreeopt.tree.PTree object at 0x155528277e20>]",5,0,30,10,3
1900,235,0.57,"[<ptreeopt.tree.PTree object at 0x155520c92d00>
 <ptreeopt.tree.PTree object at 0x155520c92820>
 <ptreeopt.tree.PTree object at 0x155520c92400>
 <ptreeopt.tree.PTree object at 0x155520c92d30>
 <ptreeopt.tree.PTree object at 0x155520c920a0>
 <ptreeopt.tree.PTree object at 0x155520c926a0>
 <ptreeopt.tree.PTree object at 0x155528157880>
 <ptreeopt.tree.PTree object at 0x1555286692b0>
 <ptreeopt.tree.PTree object at 0x1555285ead00>
 <ptreeopt.tree.PTree object at 0x155528277e20>]",5,0,30,10,3
2000,247,0.57,"[<ptreeopt.tree.PTree object at 0x155520c92d00>
 <ptreeopt.tree.PTree object at 0x155520c92820>
 <ptreeopt.tree.PTree object at 0x155520c92400>
 <ptreeopt.tree.PTree object at 0x155520c92d30>
 <ptreeopt.tree.PTree object at 0x155520c920a0>
 <ptreeopt.tree.PTree object at 0x155520c926a0>
 <ptreeopt.tree.PTree object at 0x155528157880>
 <ptreeopt.tree.PTree object at 0x1555286692b0>
 <ptreeopt.tree.PTree object at 0x1555285ead00>
 <ptreeopt.tree.PTree object at 0x155528277e20>]",5,0,30,10,3
2100,259,0.57,"[<ptreeopt.tree.PTree object at 0x155520c92d00>
 <ptreeopt.tree.PTree object at 0x155520c92820>
 <ptreeopt.tree.PTree object at 0x155520c92400>
 <ptreeopt.tree.PTree object at 0x155520c92d30>
 <ptreeopt.tree.PTree object at 0x155520c920a0>
 <ptreeopt.tree.PTree object at 0x155520c926a0>
 <ptreeopt.tree.PTree object at 0x155528157880>
 <ptreeopt.tree.PTree object at 0x1555286692b0>
 <ptreeopt.tree.PTree object at 0x1555285ead00>
 <ptreeopt.tree.PTree object at 0x155528277e20>]",5,0,30,10,3
