nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,1,0.83,"[<ptreeopt.tree.PTree object at 0x1555284036d0>
 <ptreeopt.tree.PTree object at 0x155528403700>
 <ptreeopt.tree.PTree object at 0x155528403640>]",2,0,10,3,10
200,1,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
300,3,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
400,4,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
500,5,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
600,6,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
700,7,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
800,8,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
900,9,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
1000,10,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
1100,11,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
1200,12,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
1300,13,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
1400,14,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
1500,15,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
1600,16,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
1700,17,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
1800,18,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
1900,19,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
2000,20,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
2100,21,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
2200,22,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
2300,23,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
2400,24,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
2500,25,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
2600,26,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
2700,27,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
2800,28,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
2900,29,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
3000,30,0.77,"[<ptreeopt.tree.PTree object at 0x155528398460>
 <ptreeopt.tree.PTree object at 0x155528398b20>
 <ptreeopt.tree.PTree object at 0x155528398bb0>]",2,0,10,3,10
