nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.74,"[<ptreeopt.tree.PTree object at 0x155528486f40>
 <ptreeopt.tree.PTree object at 0x155528486eb0>
 <ptreeopt.tree.PTree object at 0x155528486e50>
 <ptreeopt.tree.PTree object at 0x15552850fcd0>
 <ptreeopt.tree.PTree object at 0x15552850f7c0>
 <ptreeopt.tree.PTree object at 0x15552850fd90>
 <ptreeopt.tree.PTree object at 0x15552850f220>
 <ptreeopt.tree.PTree object at 0x15552850f5b0>
 <ptreeopt.tree.PTree object at 0x15552850f1f0>
 <ptreeopt.tree.PTree object at 0x15552850f3d0>]",1,0,10,10,3
200,6,0.74,"[<ptreeopt.tree.PTree object at 0x155528486f40>
 <ptreeopt.tree.PTree object at 0x155528486eb0>
 <ptreeopt.tree.PTree object at 0x155528486e50>
 <ptreeopt.tree.PTree object at 0x15552850fcd0>
 <ptreeopt.tree.PTree object at 0x15552850f7c0>
 <ptreeopt.tree.PTree object at 0x15552850fd90>
 <ptreeopt.tree.PTree object at 0x15552850f220>
 <ptreeopt.tree.PTree object at 0x15552850f5b0>
 <ptreeopt.tree.PTree object at 0x15552850f1f0>
 <ptreeopt.tree.PTree object at 0x15552850f3d0>]",1,0,10,10,3
300,9,0.69,"[<ptreeopt.tree.PTree object at 0x155520fe60a0>
 <ptreeopt.tree.PTree object at 0x155520fe60d0>
 <ptreeopt.tree.PTree object at 0x155520fe6040>
 <ptreeopt.tree.PTree object at 0x1555285547f0>
 <ptreeopt.tree.PTree object at 0x155528554190>
 <ptreeopt.tree.PTree object at 0x155528032d30>
 <ptreeopt.tree.PTree object at 0x1555280324c0>
 <ptreeopt.tree.PTree object at 0x155528032f10>
 <ptreeopt.tree.PTree object at 0x15552854eee0>
 <ptreeopt.tree.PTree object at 0x15552854edc0>]",1,0,10,10,3
400,12,0.69,"[<ptreeopt.tree.PTree object at 0x155520fe60a0>
 <ptreeopt.tree.PTree object at 0x155520fe60d0>
 <ptreeopt.tree.PTree object at 0x155520fe6040>
 <ptreeopt.tree.PTree object at 0x1555285547f0>
 <ptreeopt.tree.PTree object at 0x155528554190>
 <ptreeopt.tree.PTree object at 0x155528032d30>
 <ptreeopt.tree.PTree object at 0x1555280324c0>
 <ptreeopt.tree.PTree object at 0x155528032f10>
 <ptreeopt.tree.PTree object at 0x15552854eee0>
 <ptreeopt.tree.PTree object at 0x15552854edc0>]",1,0,10,10,3
500,16,0.69,"[<ptreeopt.tree.PTree object at 0x155520fe60a0>
 <ptreeopt.tree.PTree object at 0x155520fe60d0>
 <ptreeopt.tree.PTree object at 0x155520fe6040>
 <ptreeopt.tree.PTree object at 0x1555285547f0>
 <ptreeopt.tree.PTree object at 0x155528554190>
 <ptreeopt.tree.PTree object at 0x155528032d30>
 <ptreeopt.tree.PTree object at 0x1555280324c0>
 <ptreeopt.tree.PTree object at 0x155528032f10>
 <ptreeopt.tree.PTree object at 0x15552854eee0>
 <ptreeopt.tree.PTree object at 0x15552854edc0>]",1,0,10,10,3
600,19,0.69,"[<ptreeopt.tree.PTree object at 0x155520fe60a0>
 <ptreeopt.tree.PTree object at 0x155520fe60d0>
 <ptreeopt.tree.PTree object at 0x155520fe6040>
 <ptreeopt.tree.PTree object at 0x1555285547f0>
 <ptreeopt.tree.PTree object at 0x155528554190>
 <ptreeopt.tree.PTree object at 0x155528032d30>
 <ptreeopt.tree.PTree object at 0x1555280324c0>
 <ptreeopt.tree.PTree object at 0x155528032f10>
 <ptreeopt.tree.PTree object at 0x15552854eee0>
 <ptreeopt.tree.PTree object at 0x15552854edc0>]",1,0,10,10,3
700,22,0.69,"[<ptreeopt.tree.PTree object at 0x155520fe60a0>
 <ptreeopt.tree.PTree object at 0x155520fe60d0>
 <ptreeopt.tree.PTree object at 0x155520fe6040>
 <ptreeopt.tree.PTree object at 0x1555285547f0>
 <ptreeopt.tree.PTree object at 0x155528554190>
 <ptreeopt.tree.PTree object at 0x155528032d30>
 <ptreeopt.tree.PTree object at 0x1555280324c0>
 <ptreeopt.tree.PTree object at 0x155528032f10>
 <ptreeopt.tree.PTree object at 0x15552854eee0>
 <ptreeopt.tree.PTree object at 0x15552854edc0>]",1,0,10,10,3
800,25,0.67,"[<ptreeopt.tree.PTree object at 0x155528307070>
 <ptreeopt.tree.PTree object at 0x15552837feb0>
 <ptreeopt.tree.PTree object at 0x15552837fb20>
 <ptreeopt.tree.PTree object at 0x15552837f490>
 <ptreeopt.tree.PTree object at 0x155528018100>
 <ptreeopt.tree.PTree object at 0x155528018490>
 <ptreeopt.tree.PTree object at 0x15552836f070>
 <ptreeopt.tree.PTree object at 0x15552804e580>
 <ptreeopt.tree.PTree object at 0x1555283336d0>
 <ptreeopt.tree.PTree object at 0x155528333a90>]",1,0,10,10,3
900,28,0.67,"[<ptreeopt.tree.PTree object at 0x155528307070>
 <ptreeopt.tree.PTree object at 0x15552837feb0>
 <ptreeopt.tree.PTree object at 0x15552837fb20>
 <ptreeopt.tree.PTree object at 0x15552837f490>
 <ptreeopt.tree.PTree object at 0x155528018100>
 <ptreeopt.tree.PTree object at 0x155528018490>
 <ptreeopt.tree.PTree object at 0x15552836f070>
 <ptreeopt.tree.PTree object at 0x15552804e580>
 <ptreeopt.tree.PTree object at 0x1555283336d0>
 <ptreeopt.tree.PTree object at 0x155528333a90>]",1,0,10,10,3
1000,31,0.67,"[<ptreeopt.tree.PTree object at 0x155528307070>
 <ptreeopt.tree.PTree object at 0x15552837feb0>
 <ptreeopt.tree.PTree object at 0x15552837fb20>
 <ptreeopt.tree.PTree object at 0x15552837f490>
 <ptreeopt.tree.PTree object at 0x155528018100>
 <ptreeopt.tree.PTree object at 0x155528018490>
 <ptreeopt.tree.PTree object at 0x15552836f070>
 <ptreeopt.tree.PTree object at 0x15552804e580>
 <ptreeopt.tree.PTree object at 0x1555283336d0>
 <ptreeopt.tree.PTree object at 0x155528333a90>]",1,0,10,10,3
