nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.41,"[<ptreeopt.tree.PTree object at 0x1555282c62b0>
 <ptreeopt.tree.PTree object at 0x1555282c6f70>
 <ptreeopt.tree.PTree object at 0x1555282c6e50>
 <ptreeopt.tree.PTree object at 0x1555282c6040>
 <ptreeopt.tree.PTree object at 0x1555282c6160>
 <ptreeopt.tree.PTree object at 0x1555282c6cd0>
 <ptreeopt.tree.PTree object at 0x1555282c6520>
 <ptreeopt.tree.PTree object at 0x155528310790>
 <ptreeopt.tree.PTree object at 0x155528310b50>
 <ptreeopt.tree.PTree object at 0x155528310c10>]",2,0,10,10,3
200,6,0.41,"[<ptreeopt.tree.PTree object at 0x1555282c62b0>
 <ptreeopt.tree.PTree object at 0x1555282c6f70>
 <ptreeopt.tree.PTree object at 0x1555282c6e50>
 <ptreeopt.tree.PTree object at 0x1555282c6040>
 <ptreeopt.tree.PTree object at 0x1555282c6160>
 <ptreeopt.tree.PTree object at 0x1555282c6cd0>
 <ptreeopt.tree.PTree object at 0x1555282c6520>
 <ptreeopt.tree.PTree object at 0x155528310790>
 <ptreeopt.tree.PTree object at 0x155528310b50>
 <ptreeopt.tree.PTree object at 0x155528310c10>]",2,0,10,10,3
300,9,0.41,"[<ptreeopt.tree.PTree object at 0x1555282c62b0>
 <ptreeopt.tree.PTree object at 0x1555282c6f70>
 <ptreeopt.tree.PTree object at 0x1555282c6e50>
 <ptreeopt.tree.PTree object at 0x1555282c6040>
 <ptreeopt.tree.PTree object at 0x1555282c6160>
 <ptreeopt.tree.PTree object at 0x1555282c6cd0>
 <ptreeopt.tree.PTree object at 0x1555282c6520>
 <ptreeopt.tree.PTree object at 0x155528310790>
 <ptreeopt.tree.PTree object at 0x155528310b50>
 <ptreeopt.tree.PTree object at 0x155528310c10>]",2,0,10,10,3
400,12,0.41,"[<ptreeopt.tree.PTree object at 0x1555282c62b0>
 <ptreeopt.tree.PTree object at 0x1555282c6f70>
 <ptreeopt.tree.PTree object at 0x1555282c6e50>
 <ptreeopt.tree.PTree object at 0x1555282c6040>
 <ptreeopt.tree.PTree object at 0x1555282c6160>
 <ptreeopt.tree.PTree object at 0x1555282c6cd0>
 <ptreeopt.tree.PTree object at 0x1555282c6520>
 <ptreeopt.tree.PTree object at 0x155528310790>
 <ptreeopt.tree.PTree object at 0x155528310b50>
 <ptreeopt.tree.PTree object at 0x155528310c10>]",2,0,10,10,3
500,15,0.41,"[<ptreeopt.tree.PTree object at 0x1555282c62b0>
 <ptreeopt.tree.PTree object at 0x1555282c6f70>
 <ptreeopt.tree.PTree object at 0x1555282c6e50>
 <ptreeopt.tree.PTree object at 0x1555282c6040>
 <ptreeopt.tree.PTree object at 0x1555282c6160>
 <ptreeopt.tree.PTree object at 0x1555282c6cd0>
 <ptreeopt.tree.PTree object at 0x1555282c6520>
 <ptreeopt.tree.PTree object at 0x155528310790>
 <ptreeopt.tree.PTree object at 0x155528310b50>
 <ptreeopt.tree.PTree object at 0x155528310c10>]",2,0,10,10,3
600,18,0.4,"[<ptreeopt.tree.PTree object at 0x1555284e8fa0>
 <ptreeopt.tree.PTree object at 0x1555284e8d90>
 <ptreeopt.tree.PTree object at 0x1555284e9e20>
 <ptreeopt.tree.PTree object at 0x1555284e9430>
 <ptreeopt.tree.PTree object at 0x1555284e96d0>
 <ptreeopt.tree.PTree object at 0x1555284e9760>
 <ptreeopt.tree.PTree object at 0x155528501c70>
 <ptreeopt.tree.PTree object at 0x1555284b6c70>
 <ptreeopt.tree.PTree object at 0x1555284e85e0>
 <ptreeopt.tree.PTree object at 0x15552847cc10>]",2,0,10,10,3
700,22,0.4,"[<ptreeopt.tree.PTree object at 0x1555284e8fa0>
 <ptreeopt.tree.PTree object at 0x1555284e8d90>
 <ptreeopt.tree.PTree object at 0x1555284e9e20>
 <ptreeopt.tree.PTree object at 0x1555284e9430>
 <ptreeopt.tree.PTree object at 0x1555284e96d0>
 <ptreeopt.tree.PTree object at 0x1555284e9760>
 <ptreeopt.tree.PTree object at 0x155528501c70>
 <ptreeopt.tree.PTree object at 0x1555284b6c70>
 <ptreeopt.tree.PTree object at 0x1555284e85e0>
 <ptreeopt.tree.PTree object at 0x15552847cc10>]",2,0,10,10,3
800,25,0.38,"[<ptreeopt.tree.PTree object at 0x1555282b4790>
 <ptreeopt.tree.PTree object at 0x1555281d27f0>
 <ptreeopt.tree.PTree object at 0x1555281d2fd0>
 <ptreeopt.tree.PTree object at 0x1555281d2550>
 <ptreeopt.tree.PTree object at 0x1555282d2610>
 <ptreeopt.tree.PTree object at 0x1555282d2d00>
 <ptreeopt.tree.PTree object at 0x155528498340>
 <ptreeopt.tree.PTree object at 0x155528498250>
 <ptreeopt.tree.PTree object at 0x1555282cf490>
 <ptreeopt.tree.PTree object at 0x155520fe8cd0>]",2,0,10,10,3
900,28,0.38,"[<ptreeopt.tree.PTree object at 0x1555282b4790>
 <ptreeopt.tree.PTree object at 0x1555281d27f0>
 <ptreeopt.tree.PTree object at 0x1555281d2fd0>
 <ptreeopt.tree.PTree object at 0x1555281d2550>
 <ptreeopt.tree.PTree object at 0x1555282d2610>
 <ptreeopt.tree.PTree object at 0x1555282d2d00>
 <ptreeopt.tree.PTree object at 0x155528498340>
 <ptreeopt.tree.PTree object at 0x155528498250>
 <ptreeopt.tree.PTree object at 0x1555282cf490>
 <ptreeopt.tree.PTree object at 0x155520fe8cd0>]",2,0,10,10,3
1000,31,0.36,"[<ptreeopt.tree.PTree object at 0x155520fe5ac0>
 <ptreeopt.tree.PTree object at 0x155520fe5880>
 <ptreeopt.tree.PTree object at 0x155520fe5b20>
 <ptreeopt.tree.PTree object at 0x155520fe5af0>
 <ptreeopt.tree.PTree object at 0x155520fe5340>
 <ptreeopt.tree.PTree object at 0x155520fbb520>
 <ptreeopt.tree.PTree object at 0x155520fbb4f0>
 <ptreeopt.tree.PTree object at 0x155520fbb6a0>
 <ptreeopt.tree.PTree object at 0x155520fbbaf0>
 <ptreeopt.tree.PTree object at 0x155520fbbe80>]",2,0,10,10,3
