nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,1,0.61,"[<ptreeopt.tree.PTree object at 0x155528356220>
 <ptreeopt.tree.PTree object at 0x155528356580>
 <ptreeopt.tree.PTree object at 0x155528356910>]",2,0,10,3,10
200,2,0.61,"[<ptreeopt.tree.PTree object at 0x155528356220>
 <ptreeopt.tree.PTree object at 0x155528356580>
 <ptreeopt.tree.PTree object at 0x155528356910>]",2,0,10,3,10
300,3,0.59,"[<ptreeopt.tree.PTree object at 0x1555282e6550>
 <ptreeopt.tree.PTree object at 0x1555282e6790>
 <ptreeopt.tree.PTree object at 0x1555282e6580>]",2,0,10,3,10
400,3,0.53,"[<ptreeopt.tree.PTree object at 0x155528761220>
 <ptreeopt.tree.PTree object at 0x155528761400>
 <ptreeopt.tree.PTree object at 0x1555287611f0>]",2,0,10,3,10
500,4,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
600,5,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
700,6,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
800,7,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
900,8,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
1000,9,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
1100,10,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
1200,11,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
1300,12,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
1400,13,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
1500,14,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
1600,14,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
1700,15,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
1800,16,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
1900,17,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
2000,18,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
2100,19,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
2200,20,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
2300,21,0.52,"[<ptreeopt.tree.PTree object at 0x15552832cc40>
 <ptreeopt.tree.PTree object at 0x15552832c730>
 <ptreeopt.tree.PTree object at 0x15552832c880>]",2,0,10,3,10
2400,22,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
2500,23,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
2600,24,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
2700,24,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
2800,25,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
2900,26,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
3000,27,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
3100,28,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
3200,29,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
3300,30,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
3400,31,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
3500,32,0.51,"[<ptreeopt.tree.PTree object at 0x155528322bb0>
 <ptreeopt.tree.PTree object at 0x155528322130>
 <ptreeopt.tree.PTree object at 0x155528322970>]",2,0,10,3,10
3600,33,0.48,"[<ptreeopt.tree.PTree object at 0x1555283e6bb0>
 <ptreeopt.tree.PTree object at 0x1555283e62e0>
 <ptreeopt.tree.PTree object at 0x1555283e6e50>]",2,0,10,3,10
3700,34,0.48,"[<ptreeopt.tree.PTree object at 0x1555283e6bb0>
 <ptreeopt.tree.PTree object at 0x1555283e62e0>
 <ptreeopt.tree.PTree object at 0x1555283e6e50>]",2,0,10,3,10
3800,35,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
3900,36,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
4000,36,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
4100,37,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
4200,38,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
4300,39,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
4400,40,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
4500,41,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
4600,42,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
4700,43,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
4800,44,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
4900,45,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
5000,46,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
5100,47,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
5200,48,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
5300,49,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
5400,50,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
5500,51,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
5600,51,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
5700,52,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
5800,53,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
5900,54,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
6000,55,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
6100,56,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
6200,57,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
6300,58,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
6400,59,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
6500,60,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
6600,61,0.46,"[<ptreeopt.tree.PTree object at 0x155528309e50>
 <ptreeopt.tree.PTree object at 0x1555283095b0>
 <ptreeopt.tree.PTree object at 0x155528309d00>]",2,0,10,3,10
