nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.8,"[<ptreeopt.tree.PTree object at 0x155520f92b80>
 <ptreeopt.tree.PTree object at 0x155520f92880>
 <ptreeopt.tree.PTree object at 0x155520f92760>
 <ptreeopt.tree.PTree object at 0x155520f929d0>
 <ptreeopt.tree.PTree object at 0x155520f92bb0>
 <ptreeopt.tree.PTree object at 0x155520f92850>
 <ptreeopt.tree.PTree object at 0x155520f92040>
 <ptreeopt.tree.PTree object at 0x155520f92460>
 <ptreeopt.tree.PTree object at 0x155520f92d00>
 <ptreeopt.tree.PTree object at 0x155520f92eb0>]",8,0,10,10,3
200,6,0.79,"[<ptreeopt.tree.PTree object at 0x155520f26b50>
 <ptreeopt.tree.PTree object at 0x155520f26190>
 <ptreeopt.tree.PTree object at 0x155520f26280>
 <ptreeopt.tree.PTree object at 0x155520f26160>
 <ptreeopt.tree.PTree object at 0x155520f26940>
 <ptreeopt.tree.PTree object at 0x155520f26df0>
 <ptreeopt.tree.PTree object at 0x155520f269a0>
 <ptreeopt.tree.PTree object at 0x15552839f370>
 <ptreeopt.tree.PTree object at 0x15552839f6d0>
 <ptreeopt.tree.PTree object at 0x15552839fd30>]",8,0,10,10,3
300,9,0.77,"[<ptreeopt.tree.PTree object at 0x1555284f8640>
 <ptreeopt.tree.PTree object at 0x15552876eeb0>
 <ptreeopt.tree.PTree object at 0x1555284a4ca0>
 <ptreeopt.tree.PTree object at 0x1555284a4520>
 <ptreeopt.tree.PTree object at 0x1555284a40d0>
 <ptreeopt.tree.PTree object at 0x15552829f520>
 <ptreeopt.tree.PTree object at 0x155520eef670>
 <ptreeopt.tree.PTree object at 0x155528434f40>
 <ptreeopt.tree.PTree object at 0x155520d6df10>
 <ptreeopt.tree.PTree object at 0x155520d6de80>]",8,0,10,10,3
400,12,0.75,"[<ptreeopt.tree.PTree object at 0x155520edd850>
 <ptreeopt.tree.PTree object at 0x155520edd580>
 <ptreeopt.tree.PTree object at 0x155520edd6d0>
 <ptreeopt.tree.PTree object at 0x155520edd340>
 <ptreeopt.tree.PTree object at 0x155520edd310>
 <ptreeopt.tree.PTree object at 0x155520edd520>
 <ptreeopt.tree.PTree object at 0x155520edd0d0>
 <ptreeopt.tree.PTree object at 0x155520edd790>
 <ptreeopt.tree.PTree object at 0x15552803d0d0>
 <ptreeopt.tree.PTree object at 0x155520edd1c0>]",8,0,10,10,3
500,15,0.73,"[<ptreeopt.tree.PTree object at 0x1555287cc340>
 <ptreeopt.tree.PTree object at 0x1555287cc1c0>
 <ptreeopt.tree.PTree object at 0x1555287cce20>
 <ptreeopt.tree.PTree object at 0x1555287cc430>
 <ptreeopt.tree.PTree object at 0x1555287cc550>
 <ptreeopt.tree.PTree object at 0x155520ffb8e0>
 <ptreeopt.tree.PTree object at 0x155520ed6bb0>
 <ptreeopt.tree.PTree object at 0x1555287cc2b0>
 <ptreeopt.tree.PTree object at 0x1555287ccb50>
 <ptreeopt.tree.PTree object at 0x155520e4d550>]",8,0,10,10,3
600,18,0.73,"[<ptreeopt.tree.PTree object at 0x1555287cc340>
 <ptreeopt.tree.PTree object at 0x1555287cc1c0>
 <ptreeopt.tree.PTree object at 0x1555287cce20>
 <ptreeopt.tree.PTree object at 0x1555287cc430>
 <ptreeopt.tree.PTree object at 0x1555287cc550>
 <ptreeopt.tree.PTree object at 0x155520ffb8e0>
 <ptreeopt.tree.PTree object at 0x155520ed6bb0>
 <ptreeopt.tree.PTree object at 0x1555287cc2b0>
 <ptreeopt.tree.PTree object at 0x1555287ccb50>
 <ptreeopt.tree.PTree object at 0x155520e4d550>]",8,0,10,10,3
700,21,0.73,"[<ptreeopt.tree.PTree object at 0x1555287cc340>
 <ptreeopt.tree.PTree object at 0x1555287cc1c0>
 <ptreeopt.tree.PTree object at 0x1555287cce20>
 <ptreeopt.tree.PTree object at 0x1555287cc430>
 <ptreeopt.tree.PTree object at 0x1555287cc550>
 <ptreeopt.tree.PTree object at 0x155520ffb8e0>
 <ptreeopt.tree.PTree object at 0x155520ed6bb0>
 <ptreeopt.tree.PTree object at 0x1555287cc2b0>
 <ptreeopt.tree.PTree object at 0x1555287ccb50>
 <ptreeopt.tree.PTree object at 0x155520e4d550>]",8,0,10,10,3
800,25,0.73,"[<ptreeopt.tree.PTree object at 0x1555287cc340>
 <ptreeopt.tree.PTree object at 0x1555287cc1c0>
 <ptreeopt.tree.PTree object at 0x1555287cce20>
 <ptreeopt.tree.PTree object at 0x1555287cc430>
 <ptreeopt.tree.PTree object at 0x1555287cc550>
 <ptreeopt.tree.PTree object at 0x155520ffb8e0>
 <ptreeopt.tree.PTree object at 0x155520ed6bb0>
 <ptreeopt.tree.PTree object at 0x1555287cc2b0>
 <ptreeopt.tree.PTree object at 0x1555287ccb50>
 <ptreeopt.tree.PTree object at 0x155520e4d550>]",8,0,10,10,3
900,28,0.73,"[<ptreeopt.tree.PTree object at 0x1555287cc340>
 <ptreeopt.tree.PTree object at 0x1555287cc1c0>
 <ptreeopt.tree.PTree object at 0x1555287cce20>
 <ptreeopt.tree.PTree object at 0x1555287cc430>
 <ptreeopt.tree.PTree object at 0x1555287cc550>
 <ptreeopt.tree.PTree object at 0x155520ffb8e0>
 <ptreeopt.tree.PTree object at 0x155520ed6bb0>
 <ptreeopt.tree.PTree object at 0x1555287cc2b0>
 <ptreeopt.tree.PTree object at 0x1555287ccb50>
 <ptreeopt.tree.PTree object at 0x155520e4d550>]",8,0,10,10,3
1000,31,0.73,"[<ptreeopt.tree.PTree object at 0x1555287cc340>
 <ptreeopt.tree.PTree object at 0x1555287cc1c0>
 <ptreeopt.tree.PTree object at 0x1555287cce20>
 <ptreeopt.tree.PTree object at 0x1555287cc430>
 <ptreeopt.tree.PTree object at 0x1555287cc550>
 <ptreeopt.tree.PTree object at 0x155520ffb8e0>
 <ptreeopt.tree.PTree object at 0x155520ed6bb0>
 <ptreeopt.tree.PTree object at 0x1555287cc2b0>
 <ptreeopt.tree.PTree object at 0x1555287ccb50>
 <ptreeopt.tree.PTree object at 0x155520e4d550>]",8,0,10,10,3
