nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.79,"[<ptreeopt.tree.PTree object at 0x155528370100>
 <ptreeopt.tree.PTree object at 0x15552836d100>
 <ptreeopt.tree.PTree object at 0x15552836d3d0>
 <ptreeopt.tree.PTree object at 0x15552836de20>
 <ptreeopt.tree.PTree object at 0x15552836d910>
 <ptreeopt.tree.PTree object at 0x1555284f6fd0>
 <ptreeopt.tree.PTree object at 0x1555284f6ca0>
 <ptreeopt.tree.PTree object at 0x1555284f6940>
 <ptreeopt.tree.PTree object at 0x1555284f67c0>
 <ptreeopt.tree.PTree object at 0x155528554d60>]",0,0,10,10,3
200,6,0.79,"[<ptreeopt.tree.PTree object at 0x155528370100>
 <ptreeopt.tree.PTree object at 0x15552836d100>
 <ptreeopt.tree.PTree object at 0x15552836d3d0>
 <ptreeopt.tree.PTree object at 0x15552836de20>
 <ptreeopt.tree.PTree object at 0x15552836d910>
 <ptreeopt.tree.PTree object at 0x1555284f6fd0>
 <ptreeopt.tree.PTree object at 0x1555284f6ca0>
 <ptreeopt.tree.PTree object at 0x1555284f6940>
 <ptreeopt.tree.PTree object at 0x1555284f67c0>
 <ptreeopt.tree.PTree object at 0x155528554d60>]",0,0,10,10,3
300,9,0.79,"[<ptreeopt.tree.PTree object at 0x155528370100>
 <ptreeopt.tree.PTree object at 0x15552836d100>
 <ptreeopt.tree.PTree object at 0x15552836d3d0>
 <ptreeopt.tree.PTree object at 0x15552836de20>
 <ptreeopt.tree.PTree object at 0x15552836d910>
 <ptreeopt.tree.PTree object at 0x1555284f6fd0>
 <ptreeopt.tree.PTree object at 0x1555284f6ca0>
 <ptreeopt.tree.PTree object at 0x1555284f6940>
 <ptreeopt.tree.PTree object at 0x1555284f67c0>
 <ptreeopt.tree.PTree object at 0x155528554d60>]",0,0,10,10,3
400,12,0.79,"[<ptreeopt.tree.PTree object at 0x155528370100>
 <ptreeopt.tree.PTree object at 0x15552836d100>
 <ptreeopt.tree.PTree object at 0x15552836d3d0>
 <ptreeopt.tree.PTree object at 0x15552836de20>
 <ptreeopt.tree.PTree object at 0x15552836d910>
 <ptreeopt.tree.PTree object at 0x1555284f6fd0>
 <ptreeopt.tree.PTree object at 0x1555284f6ca0>
 <ptreeopt.tree.PTree object at 0x1555284f6940>
 <ptreeopt.tree.PTree object at 0x1555284f67c0>
 <ptreeopt.tree.PTree object at 0x155528554d60>]",0,0,10,10,3
500,16,0.79,"[<ptreeopt.tree.PTree object at 0x155528370100>
 <ptreeopt.tree.PTree object at 0x15552836d100>
 <ptreeopt.tree.PTree object at 0x15552836d3d0>
 <ptreeopt.tree.PTree object at 0x15552836de20>
 <ptreeopt.tree.PTree object at 0x15552836d910>
 <ptreeopt.tree.PTree object at 0x1555284f6fd0>
 <ptreeopt.tree.PTree object at 0x1555284f6ca0>
 <ptreeopt.tree.PTree object at 0x1555284f6940>
 <ptreeopt.tree.PTree object at 0x1555284f67c0>
 <ptreeopt.tree.PTree object at 0x155528554d60>]",0,0,10,10,3
600,19,0.79,"[<ptreeopt.tree.PTree object at 0x155528370100>
 <ptreeopt.tree.PTree object at 0x15552836d100>
 <ptreeopt.tree.PTree object at 0x15552836d3d0>
 <ptreeopt.tree.PTree object at 0x15552836de20>
 <ptreeopt.tree.PTree object at 0x15552836d910>
 <ptreeopt.tree.PTree object at 0x1555284f6fd0>
 <ptreeopt.tree.PTree object at 0x1555284f6ca0>
 <ptreeopt.tree.PTree object at 0x1555284f6940>
 <ptreeopt.tree.PTree object at 0x1555284f67c0>
 <ptreeopt.tree.PTree object at 0x155528554d60>]",0,0,10,10,3
700,22,0.79,"[<ptreeopt.tree.PTree object at 0x155528370100>
 <ptreeopt.tree.PTree object at 0x15552836d100>
 <ptreeopt.tree.PTree object at 0x15552836d3d0>
 <ptreeopt.tree.PTree object at 0x15552836de20>
 <ptreeopt.tree.PTree object at 0x15552836d910>
 <ptreeopt.tree.PTree object at 0x1555284f6fd0>
 <ptreeopt.tree.PTree object at 0x1555284f6ca0>
 <ptreeopt.tree.PTree object at 0x1555284f6940>
 <ptreeopt.tree.PTree object at 0x1555284f67c0>
 <ptreeopt.tree.PTree object at 0x155528554d60>]",0,0,10,10,3
800,25,0.79,"[<ptreeopt.tree.PTree object at 0x155528370100>
 <ptreeopt.tree.PTree object at 0x15552836d100>
 <ptreeopt.tree.PTree object at 0x15552836d3d0>
 <ptreeopt.tree.PTree object at 0x15552836de20>
 <ptreeopt.tree.PTree object at 0x15552836d910>
 <ptreeopt.tree.PTree object at 0x1555284f6fd0>
 <ptreeopt.tree.PTree object at 0x1555284f6ca0>
 <ptreeopt.tree.PTree object at 0x1555284f6940>
 <ptreeopt.tree.PTree object at 0x1555284f67c0>
 <ptreeopt.tree.PTree object at 0x155528554d60>]",0,0,10,10,3
900,28,0.79,"[<ptreeopt.tree.PTree object at 0x155528370100>
 <ptreeopt.tree.PTree object at 0x15552836d100>
 <ptreeopt.tree.PTree object at 0x15552836d3d0>
 <ptreeopt.tree.PTree object at 0x15552836de20>
 <ptreeopt.tree.PTree object at 0x15552836d910>
 <ptreeopt.tree.PTree object at 0x1555284f6fd0>
 <ptreeopt.tree.PTree object at 0x1555284f6ca0>
 <ptreeopt.tree.PTree object at 0x1555284f6940>
 <ptreeopt.tree.PTree object at 0x1555284f67c0>
 <ptreeopt.tree.PTree object at 0x155528554d60>]",0,0,10,10,3
1000,31,0.79,"[<ptreeopt.tree.PTree object at 0x155528370100>
 <ptreeopt.tree.PTree object at 0x15552836d100>
 <ptreeopt.tree.PTree object at 0x15552836d3d0>
 <ptreeopt.tree.PTree object at 0x15552836de20>
 <ptreeopt.tree.PTree object at 0x15552836d910>
 <ptreeopt.tree.PTree object at 0x1555284f6fd0>
 <ptreeopt.tree.PTree object at 0x1555284f6ca0>
 <ptreeopt.tree.PTree object at 0x1555284f6940>
 <ptreeopt.tree.PTree object at 0x1555284f67c0>
 <ptreeopt.tree.PTree object at 0x155528554d60>]",0,0,10,10,3
