nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,3,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
200,6,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
300,10,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
400,14,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
500,17,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
600,21,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
700,24,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
800,28,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
900,31,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
1000,35,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
1100,38,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
1200,41,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
1300,45,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
1400,48,0.72,"[<ptreeopt.tree.PTree object at 0x155520fee820>
 <ptreeopt.tree.PTree object at 0x155520fee0d0>
 <ptreeopt.tree.PTree object at 0x155520fee0a0>
 <ptreeopt.tree.PTree object at 0x155520fee5b0>
 <ptreeopt.tree.PTree object at 0x155520d0c460>
 <ptreeopt.tree.PTree object at 0x155520ebc700>
 <ptreeopt.tree.PTree object at 0x15552838d520>
 <ptreeopt.tree.PTree object at 0x15552838d550>
 <ptreeopt.tree.PTree object at 0x15552850fa60>
 <ptreeopt.tree.PTree object at 0x15552850ffa0>]",3,0,10,10,10
