nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,0,0.44,"[<ptreeopt.tree.PTree object at 0x155528445820>
 <ptreeopt.tree.PTree object at 0x1555284454c0>
 <ptreeopt.tree.PTree object at 0x1555284450d0>]",1,0,10,3,3
200,1,0.44,"[<ptreeopt.tree.PTree object at 0x155528445820>
 <ptreeopt.tree.PTree object at 0x1555284454c0>
 <ptreeopt.tree.PTree object at 0x1555284450d0>]",1,0,10,3,3
300,2,0.44,"[<ptreeopt.tree.PTree object at 0x155528445820>
 <ptreeopt.tree.PTree object at 0x1555284454c0>
 <ptreeopt.tree.PTree object at 0x1555284450d0>]",1,0,10,3,3
400,3,0.44,"[<ptreeopt.tree.PTree object at 0x155528445820>
 <ptreeopt.tree.PTree object at 0x1555284454c0>
 <ptreeopt.tree.PTree object at 0x1555284450d0>]",1,0,10,3,3
500,4,0.44,"[<ptreeopt.tree.PTree object at 0x155528445820>
 <ptreeopt.tree.PTree object at 0x1555284454c0>
 <ptreeopt.tree.PTree object at 0x1555284450d0>]",1,0,10,3,3
600,4,0.44,"[<ptreeopt.tree.PTree object at 0x155528445820>
 <ptreeopt.tree.PTree object at 0x1555284454c0>
 <ptreeopt.tree.PTree object at 0x1555284450d0>]",1,0,10,3,3
700,5,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
800,6,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
900,7,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
1000,8,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
1100,8,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
1200,9,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
1300,10,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
1400,11,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
1500,12,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
1600,12,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
1700,13,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
1800,14,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
1900,15,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
2000,16,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
2100,17,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
2200,17,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
2300,18,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
2400,19,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
2500,20,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
2600,21,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
2700,22,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
2800,22,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
2900,23,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
3000,24,0.37,"[<ptreeopt.tree.PTree object at 0x155528480490>
 <ptreeopt.tree.PTree object at 0x155528480910>
 <ptreeopt.tree.PTree object at 0x155528480520>]",1,0,10,3,3
