nfe,time,best_f,best_P,instance,seed,manhattan_diam,num_units,num_sensors
100,0,0.84,"[<ptreeopt.tree.PTree object at 0x1555282f80a0>
 <ptreeopt.tree.PTree object at 0x1555282f8be0>
 <ptreeopt.tree.PTree object at 0x1555282f8b20>]",2,0,10,3,3
200,1,0.83,"[<ptreeopt.tree.PTree object at 0x1555284b29a0>
 <ptreeopt.tree.PTree object at 0x15552875f130>
 <ptreeopt.tree.PTree object at 0x155528361f70>]",2,0,10,3,3
300,2,0.77,"[<ptreeopt.tree.PTree object at 0x1555284c1e80>
 <ptreeopt.tree.PTree object at 0x1555284c15e0>
 <ptreeopt.tree.PTree object at 0x155528369640>]",2,0,10,3,3
400,3,0.77,"[<ptreeopt.tree.PTree object at 0x1555284c1e80>
 <ptreeopt.tree.PTree object at 0x1555284c15e0>
 <ptreeopt.tree.PTree object at 0x155528369640>]",2,0,10,3,3
500,4,0.77,"[<ptreeopt.tree.PTree object at 0x1555284c1e80>
 <ptreeopt.tree.PTree object at 0x1555284c15e0>
 <ptreeopt.tree.PTree object at 0x155528369640>]",2,0,10,3,3
600,5,0.77,"[<ptreeopt.tree.PTree object at 0x1555284c1e80>
 <ptreeopt.tree.PTree object at 0x1555284c15e0>
 <ptreeopt.tree.PTree object at 0x155528369640>]",2,0,10,3,3
700,6,0.77,"[<ptreeopt.tree.PTree object at 0x1555284c1e80>
 <ptreeopt.tree.PTree object at 0x1555284c15e0>
 <ptreeopt.tree.PTree object at 0x155528369640>]",2,0,10,3,3
800,6,0.77,"[<ptreeopt.tree.PTree object at 0x1555284c1e80>
 <ptreeopt.tree.PTree object at 0x1555284c15e0>
 <ptreeopt.tree.PTree object at 0x155528369640>]",2,0,10,3,3
900,7,0.77,"[<ptreeopt.tree.PTree object at 0x1555284c1e80>
 <ptreeopt.tree.PTree object at 0x1555284c15e0>
 <ptreeopt.tree.PTree object at 0x155528369640>]",2,0,10,3,3
1000,8,0.77,"[<ptreeopt.tree.PTree object at 0x1555284c1e80>
 <ptreeopt.tree.PTree object at 0x1555284c15e0>
 <ptreeopt.tree.PTree object at 0x155528369640>]",2,0,10,3,3
1100,9,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
1200,10,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
1300,11,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
1400,12,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
1500,12,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
1600,13,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
1700,14,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
1800,15,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
1900,16,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
2000,17,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
2100,18,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
2200,18,0.76,"[<ptreeopt.tree.PTree object at 0x155528403160>
 <ptreeopt.tree.PTree object at 0x155528403b50>
 <ptreeopt.tree.PTree object at 0x155528403700>]",2,0,10,3,3
2300,19,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
2400,20,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
2500,21,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
2600,22,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
2700,23,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
2800,23,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
2900,24,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
3000,25,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
3100,26,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
3200,27,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
3300,27,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
3400,28,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
3500,29,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
3600,30,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
3700,31,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
3800,32,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
3900,32,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
4000,33,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
4100,34,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
4200,35,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
4300,36,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
4400,37,0.74,"[<ptreeopt.tree.PTree object at 0x155528554ac0>
 <ptreeopt.tree.PTree object at 0x1555285543a0>
 <ptreeopt.tree.PTree object at 0x155528554640>]",2,0,10,3,3
