manhattan_diameter,n_realizations,num_units,num_sensors,instance,pct_intercepted
10.0,100.0,3.0,3.0,0.0,0.39
10.0,100.0,3.0,3.0,1.0,0.48
10.0,100.0,3.0,3.0,2.0,0.62
10.0,100.0,3.0,3.0,3.0,0.39
10.0,100.0,3.0,3.0,4.0,0.23
10.0,100.0,3.0,3.0,5.0,0.72
10.0,100.0,3.0,3.0,6.0,0.41
10.0,100.0,3.0,3.0,7.0,0.54
