,Unnamed: 0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,w1,w2,w3,w4,w5,w6,not_intercepted,nfe
0,0,-0.1398273829667882,-0.2435135750077954,0.2958693915804935,-0.2413170340754842,0.251729372405673,-0.060338742895633,-0.7601901714248038,0.5377506654277002,0.0500380726460287,-0.6208913347495795,0.1312271821870692,0.9504379512726002,-0.6107776811052816,-0.0824263184685136,-0.4700112900975046,0.590003792739449,0.3276595953791661,-0.7967262073450259,-0.7042907926880475,0.2012191427517204,0.5781271643934339,0.0379136466845589,0.3720978481815332,0.7330188504587918,0.1347080454418255,0.2490445996323932,0.9698026824796068,0.89730137761202,0.4693668613983424,0.7300391176605358,0.1140515456562973,0.8251152128964386,0.8375865082832646,0.4776912678711292,0.2071892011016892,0.463081092086989,0.8848562572642193,0.2334577808574235,0.6422634484036076,0.2610551380614733,0.1488686392739394,0.8426978876408197,0.1556833202840359,0.5237715075353182,0.062500033039851,0.338237248841723,0.76,100
0,0,0.3262617746968964,-0.4484750858140029,-0.4152943468443191,-0.6416804201598367,-0.635870690443276,-0.7611243549478992,0.046418219579787,-0.3902949999113823,-0.4827483746321783,0.1576678943411024,-0.0858470477613708,-0.7983046906157933,-0.2493521532707744,-0.7207144632686756,0.2108827317466943,0.1068530648664314,-0.4108142189768343,-0.6744855135469984,-0.3881741128522308,-1.0,0.6029425788270815,0.4225467013822917,0.7427312674746659,0.4920732646613306,0.1522793742073413,0.2815607000228125,0.8062746290554611,0.0986001784728134,0.7472933942381792,0.0001029110908938,0.5286556146447953,0.5383663439993441,0.6273084586029347,0.7208699088896784,0.8928912607998771,0.1937264630959604,0.1221311300413055,0.5892899424088529,0.2337408017495842,0.3560827014020278,0.1768906773890784,0.6738876408918475,0.2070248185079336,0.707670051069375,0.5683578987108671,0.932049531591614,0.51,100003
0,0,0.3489448535289065,-0.6016621536772802,-0.166727954259867,-0.6438271092824003,-0.779251582263408,-0.2736539218854072,0.0261739003351656,-0.5158803323867655,-0.4836921251856966,-0.4942811596874386,-0.1123517339423961,-0.8201889388768498,-0.1944794142668857,-0.865101062871114,-0.7811220426516702,0.0850393628460429,-0.4592573084257689,-0.6350194119031664,-0.368173140809271,-0.0967115150660478,0.6029526745001494,0.4224436678888519,0.7428262022041172,0.4921488514489396,0.1523591628058161,0.281756032968283,0.806234031425942,0.0986491399842643,0.7476093011941286,0.0001028715215054,0.5239349722026064,0.5557017184553151,0.6418922271287717,0.8168742823215362,0.8964669859032548,0.452994649777203,0.1308619716303163,0.616197501005777,0.2360838463947945,0.3546098493934043,0.1868465711979736,0.6741986291309559,0.2070343657085946,0.6916333343952905,0.5798376805893147,0.9301835250962862,0.53,10038
0,0,0.3489448535289065,-0.6016621536772802,-0.166727954259867,-0.6438271092824003,-0.779251582263408,-0.2736539218854072,0.0261739003351656,-0.5158803323867655,-0.4836921251856966,-0.4942811596874386,-0.1123517339423961,-0.8201889388768498,-0.1944794142668857,-0.865101062871114,-0.7811220426516702,0.0850393628460429,-0.4592573084257689,-0.6350194119031664,-0.368173140809271,-0.0967115150660478,0.6029526745001494,0.4224436678888519,0.7428262022041172,0.4921488514489396,0.1523591628058161,0.281756032968283,0.806234031425942,0.0986491399842643,0.7476093011941286,0.0001028715215054,0.5239349722026064,0.5557017184553151,0.6418922271287717,0.8168742823215362,0.8964669859032548,0.452994649777203,0.1308619716303163,0.616197501005777,0.2360838463947945,0.3546098493934043,0.1868465711979736,0.6741986291309559,0.2070343657085946,0.6916333343952905,0.5798376805893147,0.9301835250962862,0.53,10231
0,0,0.3489448535289065,-0.6016621536772802,-0.166727954259867,-0.6438271092824003,-0.779251582263408,-0.2736539218854072,0.0261739003351656,-0.5158803323867655,-0.4836921251856966,-0.4942811596874386,-0.1123517339423961,-0.8201889388768498,-0.1944794142668857,-0.865101062871114,-0.7811220426516702,0.0850393628460429,-0.4592573084257689,-0.6350194119031664,-0.368173140809271,-0.0967115150660478,0.6029526745001494,0.4224436678888519,0.7428262022041172,0.4921488514489396,0.1523591628058161,0.281756032968283,0.806234031425942,0.0986491399842643,0.7476093011941286,0.0001028715215054,0.5239349722026064,0.5557017184553151,0.6418922271287717,0.8168742823215362,0.8964669859032548,0.452994649777203,0.1308619716303163,0.616197501005777,0.2360838463947945,0.3546098493934043,0.1868465711979736,0.6741986291309559,0.2070343657085946,0.6916333343952905,0.5798376805893147,0.9301835250962862,0.53,10421
0,0,0.3489448535289065,-0.6016621536772802,-0.166727954259867,-0.6438271092824003,-0.779251582263408,-0.2736539218854072,0.0261739003351656,-0.5158803323867655,-0.4836921251856966,-0.4942811596874386,-0.1123517339423961,-0.8201889388768498,-0.1944794142668857,-0.865101062871114,-0.7811220426516702,0.0850393628460429,-0.4592573084257689,-0.6350194119031664,-0.368173140809271,-0.0967115150660478,0.6029526745001494,0.4224436678888519,0.7428262022041172,0.4921488514489396,0.1523591628058161,0.281756032968283,0.806234031425942,0.0986491399842643,0.7476093011941286,0.0001028715215054,0.5239349722026064,0.5557017184553151,0.6418922271287717,0.8168742823215362,0.8964669859032548,0.452994649777203,0.1308619716303163,0.616197501005777,0.2360838463947945,0.3546098493934043,0.1868465711979736,0.6741986291309559,0.2070343657085946,0.6916333343952905,0.5798376805893147,0.9301835250962862,0.53,10613
0,0,0.3262617746968964,-0.6369531736930679,-0.1894132905178595,-0.6416804201598367,-0.635870690443276,-0.286343018402278,0.046418219579787,-0.3902949999113823,-0.4827483746321783,-0.5187236891460689,-0.0858470477613708,-0.7983046906157933,-0.1997332885989302,-0.8265623405707473,-0.7777435515919385,0.1068530648664314,-0.4108142189768343,-0.6744855135469984,-0.3881741128522308,-0.0952898891246142,0.6029425788270815,0.4225467013822917,0.7427312674746659,0.4920732646613306,0.1522793742073413,0.2815607000228125,0.8062746290554611,0.0986001784728134,0.7472933942381792,0.0001029110908938,0.5286556146447953,0.5383663439993441,0.6273084586029347,0.7208699088896784,0.8928912607998771,0.3738613904907925,0.1221311300413055,0.5892899424088529,0.2337408017495842,0.3560827014020278,0.1768906773890784,0.6738876408918475,0.2070248185079336,0.6923250822272962,0.5683578987108671,0.932049531591614,0.52,10807
0,0,0.3262617746968964,-0.6369531736930679,-0.1894132905178595,-0.6416804201598367,-0.635870690443276,-0.286343018402278,0.046418219579787,-0.3902949999113823,-0.4827483746321783,-0.5187236891460689,-0.0858470477613708,-0.7983046906157933,-0.1997332885989302,-0.8265623405707473,-0.7777435515919385,0.1068530648664314,-0.4108142189768343,-0.6744855135469984,-0.3881741128522308,-0.0952898891246142,0.6029425788270815,0.4225467013822917,0.7427312674746659,0.4920732646613306,0.1522793742073413,0.2815607000228125,0.8062746290554611,0.0986001784728134,0.7472933942381792,0.0001029110908938,0.5286556146447953,0.5383663439993441,0.6273084586029347,0.7208699088896784,0.8928912607998771,0.3738613904907925,0.1221311300413055,0.5892899424088529,0.2337408017495842,0.3560827014020278,0.1768906773890784,0.6738876408918475,0.2070248185079336,0.6923250822272962,0.5683578987108671,0.932049531591614,0.52,10907
0,0,0.3262617746968964,-0.6369531736930679,-0.1894132905178595,-0.6416804201598367,-0.635870690443276,-0.286343018402278,0.046418219579787,-0.3902949999113823,-0.4827483746321783,-0.5187236891460689,-0.0858470477613708,-0.7983046906157933,-0.1997332885989302,-0.8265623405707473,-0.7777435515919385,0.1068530648664314,-0.4108142189768343,-0.6744855135469984,-0.3881741128522308,-0.0952898891246142,0.6029425788270815,0.4225467013822917,0.7427312674746659,0.4920732646613306,0.1522793742073413,0.2815607000228125,0.8062746290554611,0.0986001784728134,0.7472933942381792,0.0001029110908938,0.5286556146447953,0.5383663439993441,0.6273084586029347,0.7208699088896784,0.8928912607998771,0.3738613904907925,0.1221311300413055,0.5892899424088529,0.2337408017495842,0.3560827014020278,0.1768906773890784,0.6738876408918475,0.2070248185079336,0.6923250822272962,0.5683578987108671,0.932049531591614,0.52,11102
0,0,0.3262617746968964,-0.6369531736930679,-0.1894132905178595,-0.6416804201598367,-0.635870690443276,-0.286343018402278,0.046418219579787,-0.3902949999113823,-0.4827483746321783,-0.5187236891460689,-0.0858470477613708,-0.7983046906157933,-0.1997332885989302,-0.8265623405707473,-0.7777435515919385,0.1068530648664314,-0.4108142189768343,-0.6744855135469984,-0.3881741128522308,-0.0952898891246142,0.6029425788270815,0.4225467013822917,0.7427312674746659,0.4920732646613306,0.1522793742073413,0.2815607000228125,0.8062746290554611,0.0986001784728134,0.7472933942381792,0.0001029110908938,0.5286556146447953,0.5383663439993441,0.6273084586029347,0.7208699088896784,0.8928912607998771,0.3738613904907925,0.1221311300413055,0.5892899424088529,0.2337408017495842,0.3560827014020278,0.1768906773890784,0.6738876408918475,0.2070248185079336,0.6923250822272962,0.5683578987108671,0.932049531591614,0.52,11293
