nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,39,0.25,"[<ptreeopt.tree.PTree object at 0x1555174e2ee0>
 <ptreeopt.tree.PTree object at 0x1555174e2dc0>
 <ptreeopt.tree.PTree object at 0x15552872de20>
 <ptreeopt.tree.PTree object at 0x15552872dac0>
 <ptreeopt.tree.PTree object at 0x15552872d700>
 <ptreeopt.tree.PTree object at 0x15552872d1f0>
 <ptreeopt.tree.PTree object at 0x15552872dd30>
 <ptreeopt.tree.PTree object at 0x155516e46d60>
 <ptreeopt.tree.PTree object at 0x155516e468e0>
 <ptreeopt.tree.PTree object at 0x155516e465e0>]",2,0,10,10
200,78,0.24,"[<ptreeopt.tree.PTree object at 0x155516ab33a0>
 <ptreeopt.tree.PTree object at 0x155516ab37f0>
 <ptreeopt.tree.PTree object at 0x155516ab3430>
 <ptreeopt.tree.PTree object at 0x1555167550a0>
 <ptreeopt.tree.PTree object at 0x155516ab3520>
 <ptreeopt.tree.PTree object at 0x155516ab32b0>
 <ptreeopt.tree.PTree object at 0x155516ab34f0>
 <ptreeopt.tree.PTree object at 0x1555287b0310>
 <ptreeopt.tree.PTree object at 0x1555287b0a30>
 <ptreeopt.tree.PTree object at 0x1555287b0070>]",2,0,10,10
300,116,0.23,"[<ptreeopt.tree.PTree object at 0x155520250580>
 <ptreeopt.tree.PTree object at 0x1555202501f0>
 <ptreeopt.tree.PTree object at 0x155520250040>
 <ptreeopt.tree.PTree object at 0x155520250fd0>
 <ptreeopt.tree.PTree object at 0x155516f45f70>
 <ptreeopt.tree.PTree object at 0x155517a43bb0>
 <ptreeopt.tree.PTree object at 0x155517a43f70>
 <ptreeopt.tree.PTree object at 0x155517a5ba60>
 <ptreeopt.tree.PTree object at 0x155517a757f0>
 <ptreeopt.tree.PTree object at 0x155517a75c10>]",2,0,10,10
400,156,0.23,"[<ptreeopt.tree.PTree object at 0x155520250580>
 <ptreeopt.tree.PTree object at 0x1555202501f0>
 <ptreeopt.tree.PTree object at 0x155520250040>
 <ptreeopt.tree.PTree object at 0x155520250fd0>
 <ptreeopt.tree.PTree object at 0x155516f45f70>
 <ptreeopt.tree.PTree object at 0x155517a43bb0>
 <ptreeopt.tree.PTree object at 0x155517a43f70>
 <ptreeopt.tree.PTree object at 0x155517a5ba60>
 <ptreeopt.tree.PTree object at 0x155517a757f0>
 <ptreeopt.tree.PTree object at 0x155517a75c10>]",2,0,10,10
500,195,0.23,"[<ptreeopt.tree.PTree object at 0x155520250580>
 <ptreeopt.tree.PTree object at 0x1555202501f0>
 <ptreeopt.tree.PTree object at 0x155520250040>
 <ptreeopt.tree.PTree object at 0x155520250fd0>
 <ptreeopt.tree.PTree object at 0x155516f45f70>
 <ptreeopt.tree.PTree object at 0x155517a43bb0>
 <ptreeopt.tree.PTree object at 0x155517a43f70>
 <ptreeopt.tree.PTree object at 0x155517a5ba60>
 <ptreeopt.tree.PTree object at 0x155517a757f0>
 <ptreeopt.tree.PTree object at 0x155517a75c10>]",2,0,10,10
600,234,0.05,"[<ptreeopt.tree.PTree object at 0x155516ab21c0>
 <ptreeopt.tree.PTree object at 0x155516ab22e0>
 <ptreeopt.tree.PTree object at 0x155516ab2ac0>
 <ptreeopt.tree.PTree object at 0x155516ab2070>
 <ptreeopt.tree.PTree object at 0x155516ab2490>
 <ptreeopt.tree.PTree object at 0x155516ab2820>
 <ptreeopt.tree.PTree object at 0x155516ab25b0>
 <ptreeopt.tree.PTree object at 0x1555167d5880>
 <ptreeopt.tree.PTree object at 0x1555167d5580>
 <ptreeopt.tree.PTree object at 0x1555167d5e50>]",2,0,10,10
700,274,0.05,"[<ptreeopt.tree.PTree object at 0x155516ab21c0>
 <ptreeopt.tree.PTree object at 0x155516ab22e0>
 <ptreeopt.tree.PTree object at 0x155516ab2ac0>
 <ptreeopt.tree.PTree object at 0x155516ab2070>
 <ptreeopt.tree.PTree object at 0x155516ab2490>
 <ptreeopt.tree.PTree object at 0x155516ab2820>
 <ptreeopt.tree.PTree object at 0x155516ab25b0>
 <ptreeopt.tree.PTree object at 0x1555167d5880>
 <ptreeopt.tree.PTree object at 0x1555167d5580>
 <ptreeopt.tree.PTree object at 0x1555167d5e50>]",2,0,10,10
800,313,0.05,"[<ptreeopt.tree.PTree object at 0x155516ab21c0>
 <ptreeopt.tree.PTree object at 0x155516ab22e0>
 <ptreeopt.tree.PTree object at 0x155516ab2ac0>
 <ptreeopt.tree.PTree object at 0x155516ab2070>
 <ptreeopt.tree.PTree object at 0x155516ab2490>
 <ptreeopt.tree.PTree object at 0x155516ab2820>
 <ptreeopt.tree.PTree object at 0x155516ab25b0>
 <ptreeopt.tree.PTree object at 0x1555167d5880>
 <ptreeopt.tree.PTree object at 0x1555167d5580>
 <ptreeopt.tree.PTree object at 0x1555167d5e50>]",2,0,10,10
900,351,0.03,"[<ptreeopt.tree.PTree object at 0x155516600d00>
 <ptreeopt.tree.PTree object at 0x155516600730>
 <ptreeopt.tree.PTree object at 0x155516600250>
 <ptreeopt.tree.PTree object at 0x155516600670>
 <ptreeopt.tree.PTree object at 0x155516600d60>
 <ptreeopt.tree.PTree object at 0x155516600100>
 <ptreeopt.tree.PTree object at 0x155516600910>
 <ptreeopt.tree.PTree object at 0x1555166326a0>
 <ptreeopt.tree.PTree object at 0x155516632790>
 <ptreeopt.tree.PTree object at 0x155516632b50>]",2,0,10,10
1000,390,0.03,"[<ptreeopt.tree.PTree object at 0x155516600d00>
 <ptreeopt.tree.PTree object at 0x155516600730>
 <ptreeopt.tree.PTree object at 0x155516600250>
 <ptreeopt.tree.PTree object at 0x155516600670>
 <ptreeopt.tree.PTree object at 0x155516600d60>
 <ptreeopt.tree.PTree object at 0x155516600100>
 <ptreeopt.tree.PTree object at 0x155516600910>
 <ptreeopt.tree.PTree object at 0x1555166326a0>
 <ptreeopt.tree.PTree object at 0x155516632790>
 <ptreeopt.tree.PTree object at 0x155516632b50>]",2,0,10,10
1100,430,0.03,"[<ptreeopt.tree.PTree object at 0x155516600d00>
 <ptreeopt.tree.PTree object at 0x155516600730>
 <ptreeopt.tree.PTree object at 0x155516600250>
 <ptreeopt.tree.PTree object at 0x155516600670>
 <ptreeopt.tree.PTree object at 0x155516600d60>
 <ptreeopt.tree.PTree object at 0x155516600100>
 <ptreeopt.tree.PTree object at 0x155516600910>
 <ptreeopt.tree.PTree object at 0x1555166326a0>
 <ptreeopt.tree.PTree object at 0x155516632790>
 <ptreeopt.tree.PTree object at 0x155516632b50>]",2,0,10,10
