nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,29,0.26,"[<ptreeopt.tree.PTree object at 0x15552813ee80>
 <ptreeopt.tree.PTree object at 0x15552813ef40>
 <ptreeopt.tree.PTree object at 0x15552813ed30>
 <ptreeopt.tree.PTree object at 0x15552813e7f0>
 <ptreeopt.tree.PTree object at 0x15552813e100>
 <ptreeopt.tree.PTree object at 0x15552813e9d0>
 <ptreeopt.tree.PTree object at 0x15552813e1f0>
 <ptreeopt.tree.PTree object at 0x155520db1c70>
 <ptreeopt.tree.PTree object at 0x15551742a700>
 <ptreeopt.tree.PTree object at 0x15551742a970>]",7,0,10,3
200,58,0.26,"[<ptreeopt.tree.PTree object at 0x15552813ee80>
 <ptreeopt.tree.PTree object at 0x15552813ef40>
 <ptreeopt.tree.PTree object at 0x15552813ed30>
 <ptreeopt.tree.PTree object at 0x15552813e7f0>
 <ptreeopt.tree.PTree object at 0x15552813e100>
 <ptreeopt.tree.PTree object at 0x15552813e9d0>
 <ptreeopt.tree.PTree object at 0x15552813e1f0>
 <ptreeopt.tree.PTree object at 0x155520db1c70>
 <ptreeopt.tree.PTree object at 0x15551742a700>
 <ptreeopt.tree.PTree object at 0x15551742a970>]",7,0,10,3
300,86,0.26,"[<ptreeopt.tree.PTree object at 0x15552813ee80>
 <ptreeopt.tree.PTree object at 0x15552813ef40>
 <ptreeopt.tree.PTree object at 0x15552813ed30>
 <ptreeopt.tree.PTree object at 0x15552813e7f0>
 <ptreeopt.tree.PTree object at 0x15552813e100>
 <ptreeopt.tree.PTree object at 0x15552813e9d0>
 <ptreeopt.tree.PTree object at 0x15552813e1f0>
 <ptreeopt.tree.PTree object at 0x155520db1c70>
 <ptreeopt.tree.PTree object at 0x15551742a700>
 <ptreeopt.tree.PTree object at 0x15551742a970>]",7,0,10,3
400,114,0.26,"[<ptreeopt.tree.PTree object at 0x15552813ee80>
 <ptreeopt.tree.PTree object at 0x15552813ef40>
 <ptreeopt.tree.PTree object at 0x15552813ed30>
 <ptreeopt.tree.PTree object at 0x15552813e7f0>
 <ptreeopt.tree.PTree object at 0x15552813e100>
 <ptreeopt.tree.PTree object at 0x15552813e9d0>
 <ptreeopt.tree.PTree object at 0x15552813e1f0>
 <ptreeopt.tree.PTree object at 0x155520db1c70>
 <ptreeopt.tree.PTree object at 0x15551742a700>
 <ptreeopt.tree.PTree object at 0x15551742a970>]",7,0,10,3
500,143,0.26,"[<ptreeopt.tree.PTree object at 0x15552813ee80>
 <ptreeopt.tree.PTree object at 0x15552813ef40>
 <ptreeopt.tree.PTree object at 0x15552813ed30>
 <ptreeopt.tree.PTree object at 0x15552813e7f0>
 <ptreeopt.tree.PTree object at 0x15552813e100>
 <ptreeopt.tree.PTree object at 0x15552813e9d0>
 <ptreeopt.tree.PTree object at 0x15552813e1f0>
 <ptreeopt.tree.PTree object at 0x155520db1c70>
 <ptreeopt.tree.PTree object at 0x15551742a700>
 <ptreeopt.tree.PTree object at 0x15551742a970>]",7,0,10,3
600,171,0.25,"[<ptreeopt.tree.PTree object at 0x1555178500a0>
 <ptreeopt.tree.PTree object at 0x1555178506d0>
 <ptreeopt.tree.PTree object at 0x155528124190>
 <ptreeopt.tree.PTree object at 0x155528124c40>
 <ptreeopt.tree.PTree object at 0x155528124160>
 <ptreeopt.tree.PTree object at 0x155528124b80>
 <ptreeopt.tree.PTree object at 0x155528124760>
 <ptreeopt.tree.PTree object at 0x155528124df0>
 <ptreeopt.tree.PTree object at 0x155528124a60>
 <ptreeopt.tree.PTree object at 0x15551720a520>]",7,0,10,3
700,199,0.25,"[<ptreeopt.tree.PTree object at 0x1555178500a0>
 <ptreeopt.tree.PTree object at 0x1555178506d0>
 <ptreeopt.tree.PTree object at 0x155528124190>
 <ptreeopt.tree.PTree object at 0x155528124c40>
 <ptreeopt.tree.PTree object at 0x155528124160>
 <ptreeopt.tree.PTree object at 0x155528124b80>
 <ptreeopt.tree.PTree object at 0x155528124760>
 <ptreeopt.tree.PTree object at 0x155528124df0>
 <ptreeopt.tree.PTree object at 0x155528124a60>
 <ptreeopt.tree.PTree object at 0x15551720a520>]",7,0,10,3
800,229,0.25,"[<ptreeopt.tree.PTree object at 0x1555178500a0>
 <ptreeopt.tree.PTree object at 0x1555178506d0>
 <ptreeopt.tree.PTree object at 0x155528124190>
 <ptreeopt.tree.PTree object at 0x155528124c40>
 <ptreeopt.tree.PTree object at 0x155528124160>
 <ptreeopt.tree.PTree object at 0x155528124b80>
 <ptreeopt.tree.PTree object at 0x155528124760>
 <ptreeopt.tree.PTree object at 0x155528124df0>
 <ptreeopt.tree.PTree object at 0x155528124a60>
 <ptreeopt.tree.PTree object at 0x15551720a520>]",7,0,10,3
900,257,0.01,"[<ptreeopt.tree.PTree object at 0x15551722b790>
 <ptreeopt.tree.PTree object at 0x15551722b2b0>
 <ptreeopt.tree.PTree object at 0x15551722b580>
 <ptreeopt.tree.PTree object at 0x15551722b430>
 <ptreeopt.tree.PTree object at 0x15551722b9d0>
 <ptreeopt.tree.PTree object at 0x15551722b1c0>
 <ptreeopt.tree.PTree object at 0x15551722b700>
 <ptreeopt.tree.PTree object at 0x15551722b910>
 <ptreeopt.tree.PTree object at 0x15551722be80>
 <ptreeopt.tree.PTree object at 0x155517dba0a0>]",7,0,10,3
1000,285,0.01,"[<ptreeopt.tree.PTree object at 0x15551722b790>
 <ptreeopt.tree.PTree object at 0x15551722b2b0>
 <ptreeopt.tree.PTree object at 0x15551722b580>
 <ptreeopt.tree.PTree object at 0x15551722b430>
 <ptreeopt.tree.PTree object at 0x15551722b9d0>
 <ptreeopt.tree.PTree object at 0x15551722b1c0>
 <ptreeopt.tree.PTree object at 0x15551722b700>
 <ptreeopt.tree.PTree object at 0x15551722b910>
 <ptreeopt.tree.PTree object at 0x15551722be80>
 <ptreeopt.tree.PTree object at 0x155517dba0a0>]",7,0,10,3
1100,314,0.01,"[<ptreeopt.tree.PTree object at 0x15551722b790>
 <ptreeopt.tree.PTree object at 0x15551722b2b0>
 <ptreeopt.tree.PTree object at 0x15551722b580>
 <ptreeopt.tree.PTree object at 0x15551722b430>
 <ptreeopt.tree.PTree object at 0x15551722b9d0>
 <ptreeopt.tree.PTree object at 0x15551722b1c0>
 <ptreeopt.tree.PTree object at 0x15551722b700>
 <ptreeopt.tree.PTree object at 0x15551722b910>
 <ptreeopt.tree.PTree object at 0x15551722be80>
 <ptreeopt.tree.PTree object at 0x155517dba0a0>]",7,0,10,3
1200,343,0.01,"[<ptreeopt.tree.PTree object at 0x15551722b790>
 <ptreeopt.tree.PTree object at 0x15551722b2b0>
 <ptreeopt.tree.PTree object at 0x15551722b580>
 <ptreeopt.tree.PTree object at 0x15551722b430>
 <ptreeopt.tree.PTree object at 0x15551722b9d0>
 <ptreeopt.tree.PTree object at 0x15551722b1c0>
 <ptreeopt.tree.PTree object at 0x15551722b700>
 <ptreeopt.tree.PTree object at 0x15551722b910>
 <ptreeopt.tree.PTree object at 0x15551722be80>
 <ptreeopt.tree.PTree object at 0x155517dba0a0>]",7,0,10,3
