nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,42,0.28,"[<ptreeopt.tree.PTree object at 0x1555166dce80>
 <ptreeopt.tree.PTree object at 0x1555166dcf40>
 <ptreeopt.tree.PTree object at 0x1555166dcd30>
 <ptreeopt.tree.PTree object at 0x1555166dcbe0>
 <ptreeopt.tree.PTree object at 0x1555166dc9a0>
 <ptreeopt.tree.PTree object at 0x1555166dc220>
 <ptreeopt.tree.PTree object at 0x155528158f10>
 <ptreeopt.tree.PTree object at 0x155528158c70>
 <ptreeopt.tree.PTree object at 0x15551747c820>
 <ptreeopt.tree.PTree object at 0x15551747c970>]",9,0,10,3
200,83,0.28,"[<ptreeopt.tree.PTree object at 0x1555166dce80>
 <ptreeopt.tree.PTree object at 0x1555166dcf40>
 <ptreeopt.tree.PTree object at 0x1555166dcd30>
 <ptreeopt.tree.PTree object at 0x1555166dcbe0>
 <ptreeopt.tree.PTree object at 0x1555166dc9a0>
 <ptreeopt.tree.PTree object at 0x1555166dc220>
 <ptreeopt.tree.PTree object at 0x155528158f10>
 <ptreeopt.tree.PTree object at 0x155528158c70>
 <ptreeopt.tree.PTree object at 0x15551747c820>
 <ptreeopt.tree.PTree object at 0x15551747c970>]",9,0,10,3
300,126,0.28,"[<ptreeopt.tree.PTree object at 0x1555166dce80>
 <ptreeopt.tree.PTree object at 0x1555166dcf40>
 <ptreeopt.tree.PTree object at 0x1555166dcd30>
 <ptreeopt.tree.PTree object at 0x1555166dcbe0>
 <ptreeopt.tree.PTree object at 0x1555166dc9a0>
 <ptreeopt.tree.PTree object at 0x1555166dc220>
 <ptreeopt.tree.PTree object at 0x155528158f10>
 <ptreeopt.tree.PTree object at 0x155528158c70>
 <ptreeopt.tree.PTree object at 0x15551747c820>
 <ptreeopt.tree.PTree object at 0x15551747c970>]",9,0,10,3
400,167,0.25,"[<ptreeopt.tree.PTree object at 0x155520d58970>
 <ptreeopt.tree.PTree object at 0x155520d58760>
 <ptreeopt.tree.PTree object at 0x155520d58b50>
 <ptreeopt.tree.PTree object at 0x155520d58700>
 <ptreeopt.tree.PTree object at 0x155520d58610>
 <ptreeopt.tree.PTree object at 0x155520d587c0>
 <ptreeopt.tree.PTree object at 0x155520d58af0>
 <ptreeopt.tree.PTree object at 0x15551786cc10>
 <ptreeopt.tree.PTree object at 0x15551786c6a0>
 <ptreeopt.tree.PTree object at 0x15551786c100>]",9,0,10,3
500,208,0.25,"[<ptreeopt.tree.PTree object at 0x155520d58970>
 <ptreeopt.tree.PTree object at 0x155520d58760>
 <ptreeopt.tree.PTree object at 0x155520d58b50>
 <ptreeopt.tree.PTree object at 0x155520d58700>
 <ptreeopt.tree.PTree object at 0x155520d58610>
 <ptreeopt.tree.PTree object at 0x155520d587c0>
 <ptreeopt.tree.PTree object at 0x155520d58af0>
 <ptreeopt.tree.PTree object at 0x15551786cc10>
 <ptreeopt.tree.PTree object at 0x15551786c6a0>
 <ptreeopt.tree.PTree object at 0x15551786c100>]",9,0,10,3
600,249,0.25,"[<ptreeopt.tree.PTree object at 0x155520d58970>
 <ptreeopt.tree.PTree object at 0x155520d58760>
 <ptreeopt.tree.PTree object at 0x155520d58b50>
 <ptreeopt.tree.PTree object at 0x155520d58700>
 <ptreeopt.tree.PTree object at 0x155520d58610>
 <ptreeopt.tree.PTree object at 0x155520d587c0>
 <ptreeopt.tree.PTree object at 0x155520d58af0>
 <ptreeopt.tree.PTree object at 0x15551786cc10>
 <ptreeopt.tree.PTree object at 0x15551786c6a0>
 <ptreeopt.tree.PTree object at 0x15551786c100>]",9,0,10,3
700,291,0.25,"[<ptreeopt.tree.PTree object at 0x155520d58970>
 <ptreeopt.tree.PTree object at 0x155520d58760>
 <ptreeopt.tree.PTree object at 0x155520d58b50>
 <ptreeopt.tree.PTree object at 0x155520d58700>
 <ptreeopt.tree.PTree object at 0x155520d58610>
 <ptreeopt.tree.PTree object at 0x155520d587c0>
 <ptreeopt.tree.PTree object at 0x155520d58af0>
 <ptreeopt.tree.PTree object at 0x15551786cc10>
 <ptreeopt.tree.PTree object at 0x15551786c6a0>
 <ptreeopt.tree.PTree object at 0x15551786c100>]",9,0,10,3
800,332,0.25,"[<ptreeopt.tree.PTree object at 0x155520d58970>
 <ptreeopt.tree.PTree object at 0x155520d58760>
 <ptreeopt.tree.PTree object at 0x155520d58b50>
 <ptreeopt.tree.PTree object at 0x155520d58700>
 <ptreeopt.tree.PTree object at 0x155520d58610>
 <ptreeopt.tree.PTree object at 0x155520d587c0>
 <ptreeopt.tree.PTree object at 0x155520d58af0>
 <ptreeopt.tree.PTree object at 0x15551786cc10>
 <ptreeopt.tree.PTree object at 0x15551786c6a0>
 <ptreeopt.tree.PTree object at 0x15551786c100>]",9,0,10,3
900,375,0.25,"[<ptreeopt.tree.PTree object at 0x155520d58970>
 <ptreeopt.tree.PTree object at 0x155520d58760>
 <ptreeopt.tree.PTree object at 0x155520d58b50>
 <ptreeopt.tree.PTree object at 0x155520d58700>
 <ptreeopt.tree.PTree object at 0x155520d58610>
 <ptreeopt.tree.PTree object at 0x155520d587c0>
 <ptreeopt.tree.PTree object at 0x155520d58af0>
 <ptreeopt.tree.PTree object at 0x15551786cc10>
 <ptreeopt.tree.PTree object at 0x15551786c6a0>
 <ptreeopt.tree.PTree object at 0x15551786c100>]",9,0,10,3
1000,417,0.25,"[<ptreeopt.tree.PTree object at 0x155520d58970>
 <ptreeopt.tree.PTree object at 0x155520d58760>
 <ptreeopt.tree.PTree object at 0x155520d58b50>
 <ptreeopt.tree.PTree object at 0x155520d58700>
 <ptreeopt.tree.PTree object at 0x155520d58610>
 <ptreeopt.tree.PTree object at 0x155520d587c0>
 <ptreeopt.tree.PTree object at 0x155520d58af0>
 <ptreeopt.tree.PTree object at 0x15551786cc10>
 <ptreeopt.tree.PTree object at 0x15551786c6a0>
 <ptreeopt.tree.PTree object at 0x15551786c100>]",9,0,10,3
