nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,7,0.29,"[<ptreeopt.tree.PTree object at 0x155517b98460>
 <ptreeopt.tree.PTree object at 0x155517b988b0>
 <ptreeopt.tree.PTree object at 0x155517b98ac0>]",7,0,3,3
200,14,0.29,"[<ptreeopt.tree.PTree object at 0x155517b98460>
 <ptreeopt.tree.PTree object at 0x155517b988b0>
 <ptreeopt.tree.PTree object at 0x155517b98ac0>]",7,0,3,3
300,21,0.29,"[<ptreeopt.tree.PTree object at 0x155517b98460>
 <ptreeopt.tree.PTree object at 0x155517b988b0>
 <ptreeopt.tree.PTree object at 0x155517b98ac0>]",7,0,3,3
400,28,0.29,"[<ptreeopt.tree.PTree object at 0x155517b98460>
 <ptreeopt.tree.PTree object at 0x155517b988b0>
 <ptreeopt.tree.PTree object at 0x155517b98ac0>]",7,0,3,3
500,35,0.29,"[<ptreeopt.tree.PTree object at 0x155517b98460>
 <ptreeopt.tree.PTree object at 0x155517b988b0>
 <ptreeopt.tree.PTree object at 0x155517b98ac0>]",7,0,3,3
600,42,0.29,"[<ptreeopt.tree.PTree object at 0x155517b98460>
 <ptreeopt.tree.PTree object at 0x155517b988b0>
 <ptreeopt.tree.PTree object at 0x155517b98ac0>]",7,0,3,3
700,49,0.29,"[<ptreeopt.tree.PTree object at 0x155517b98460>
 <ptreeopt.tree.PTree object at 0x155517b988b0>
 <ptreeopt.tree.PTree object at 0x155517b98ac0>]",7,0,3,3
800,56,0.29,"[<ptreeopt.tree.PTree object at 0x155517b98460>
 <ptreeopt.tree.PTree object at 0x155517b988b0>
 <ptreeopt.tree.PTree object at 0x155517b98ac0>]",7,0,3,3
900,64,0.29,"[<ptreeopt.tree.PTree object at 0x155517b98460>
 <ptreeopt.tree.PTree object at 0x155517b988b0>
 <ptreeopt.tree.PTree object at 0x155517b98ac0>]",7,0,3,3
1000,71,0.29,"[<ptreeopt.tree.PTree object at 0x155517b98460>
 <ptreeopt.tree.PTree object at 0x155517b988b0>
 <ptreeopt.tree.PTree object at 0x155517b98ac0>]",7,0,3,3
1100,78,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
1200,86,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
1300,94,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
1400,101,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
1500,109,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
1600,118,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
1700,126,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
1800,135,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
1900,143,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
2000,151,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
2100,158,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
2200,166,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
2300,173,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
2400,181,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
2500,188,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
2600,196,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
2700,204,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
2800,212,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
2900,220,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
3000,228,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
3100,235,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
3200,242,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
3300,249,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
3400,256,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
3500,264,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
3600,272,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
3700,280,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
3800,288,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
3900,295,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
4000,303,0.26,"[<ptreeopt.tree.PTree object at 0x15552823da90>
 <ptreeopt.tree.PTree object at 0x15552823d130>
 <ptreeopt.tree.PTree object at 0x15552823df10>]",7,0,3,3
