nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,30,0.22,"[<ptreeopt.tree.PTree object at 0x1555167d48b0>
 <ptreeopt.tree.PTree object at 0x1555167d4910>
 <ptreeopt.tree.PTree object at 0x1555167d4370>
 <ptreeopt.tree.PTree object at 0x1555167d4ee0>
 <ptreeopt.tree.PTree object at 0x155520e9e4f0>
 <ptreeopt.tree.PTree object at 0x155520e9ea60>
 <ptreeopt.tree.PTree object at 0x155520998610>
 <ptreeopt.tree.PTree object at 0x155520998df0>
 <ptreeopt.tree.PTree object at 0x15552042daf0>
 <ptreeopt.tree.PTree object at 0x15552042d7c0>]",1,0,10,3
200,63,0.22,"[<ptreeopt.tree.PTree object at 0x1555167d48b0>
 <ptreeopt.tree.PTree object at 0x1555167d4910>
 <ptreeopt.tree.PTree object at 0x1555167d4370>
 <ptreeopt.tree.PTree object at 0x1555167d4ee0>
 <ptreeopt.tree.PTree object at 0x155520e9e4f0>
 <ptreeopt.tree.PTree object at 0x155520e9ea60>
 <ptreeopt.tree.PTree object at 0x155520998610>
 <ptreeopt.tree.PTree object at 0x155520998df0>
 <ptreeopt.tree.PTree object at 0x15552042daf0>
 <ptreeopt.tree.PTree object at 0x15552042d7c0>]",1,0,10,3
300,94,0.04,"[<ptreeopt.tree.PTree object at 0x15551691c340>
 <ptreeopt.tree.PTree object at 0x15551691c310>
 <ptreeopt.tree.PTree object at 0x15551691c700>
 <ptreeopt.tree.PTree object at 0x15551691c130>
 <ptreeopt.tree.PTree object at 0x15551691cb50>
 <ptreeopt.tree.PTree object at 0x15551691c4c0>
 <ptreeopt.tree.PTree object at 0x15551691c190>
 <ptreeopt.tree.PTree object at 0x15551691c2e0>
 <ptreeopt.tree.PTree object at 0x155520d60a00>
 <ptreeopt.tree.PTree object at 0x1555179cfc40>]",1,0,10,3
400,125,0.01,"[<ptreeopt.tree.PTree object at 0x155520cf3e80>
 <ptreeopt.tree.PTree object at 0x155520cf3dc0>
 <ptreeopt.tree.PTree object at 0x155516bdba90>
 <ptreeopt.tree.PTree object at 0x1555209ab9a0>
 <ptreeopt.tree.PTree object at 0x15551696e8e0>
 <ptreeopt.tree.PTree object at 0x15551696e2b0>
 <ptreeopt.tree.PTree object at 0x155517d90cd0>
 <ptreeopt.tree.PTree object at 0x155517d90550>
 <ptreeopt.tree.PTree object at 0x1555176c60a0>
 <ptreeopt.tree.PTree object at 0x1555176c6280>]",1,0,10,3
500,156,0.01,"[<ptreeopt.tree.PTree object at 0x155520cf3e80>
 <ptreeopt.tree.PTree object at 0x155520cf3dc0>
 <ptreeopt.tree.PTree object at 0x155516bdba90>
 <ptreeopt.tree.PTree object at 0x1555209ab9a0>
 <ptreeopt.tree.PTree object at 0x15551696e8e0>
 <ptreeopt.tree.PTree object at 0x15551696e2b0>
 <ptreeopt.tree.PTree object at 0x155517d90cd0>
 <ptreeopt.tree.PTree object at 0x155517d90550>
 <ptreeopt.tree.PTree object at 0x1555176c60a0>
 <ptreeopt.tree.PTree object at 0x1555176c6280>]",1,0,10,3
600,186,0.01,"[<ptreeopt.tree.PTree object at 0x155520cf3e80>
 <ptreeopt.tree.PTree object at 0x155520cf3dc0>
 <ptreeopt.tree.PTree object at 0x155516bdba90>
 <ptreeopt.tree.PTree object at 0x1555209ab9a0>
 <ptreeopt.tree.PTree object at 0x15551696e8e0>
 <ptreeopt.tree.PTree object at 0x15551696e2b0>
 <ptreeopt.tree.PTree object at 0x155517d90cd0>
 <ptreeopt.tree.PTree object at 0x155517d90550>
 <ptreeopt.tree.PTree object at 0x1555176c60a0>
 <ptreeopt.tree.PTree object at 0x1555176c6280>]",1,0,10,3
700,216,0.01,"[<ptreeopt.tree.PTree object at 0x155520cf3e80>
 <ptreeopt.tree.PTree object at 0x155520cf3dc0>
 <ptreeopt.tree.PTree object at 0x155516bdba90>
 <ptreeopt.tree.PTree object at 0x1555209ab9a0>
 <ptreeopt.tree.PTree object at 0x15551696e8e0>
 <ptreeopt.tree.PTree object at 0x15551696e2b0>
 <ptreeopt.tree.PTree object at 0x155517d90cd0>
 <ptreeopt.tree.PTree object at 0x155517d90550>
 <ptreeopt.tree.PTree object at 0x1555176c60a0>
 <ptreeopt.tree.PTree object at 0x1555176c6280>]",1,0,10,3
800,245,0.01,"[<ptreeopt.tree.PTree object at 0x155520cf3e80>
 <ptreeopt.tree.PTree object at 0x155520cf3dc0>
 <ptreeopt.tree.PTree object at 0x155516bdba90>
 <ptreeopt.tree.PTree object at 0x1555209ab9a0>
 <ptreeopt.tree.PTree object at 0x15551696e8e0>
 <ptreeopt.tree.PTree object at 0x15551696e2b0>
 <ptreeopt.tree.PTree object at 0x155517d90cd0>
 <ptreeopt.tree.PTree object at 0x155517d90550>
 <ptreeopt.tree.PTree object at 0x1555176c60a0>
 <ptreeopt.tree.PTree object at 0x1555176c6280>]",1,0,10,3
900,275,0.0,"[<ptreeopt.tree.PTree object at 0x155520a71a60>
 <ptreeopt.tree.PTree object at 0x155520a71340>
 <ptreeopt.tree.PTree object at 0x155520a71d90>
 <ptreeopt.tree.PTree object at 0x155520a71be0>
 <ptreeopt.tree.PTree object at 0x155520a71f70>
 <ptreeopt.tree.PTree object at 0x155520a71580>
 <ptreeopt.tree.PTree object at 0x1555164abdf0>
 <ptreeopt.tree.PTree object at 0x1555164ab670>
 <ptreeopt.tree.PTree object at 0x1555164abeb0>
 <ptreeopt.tree.PTree object at 0x1555164ab550>]",1,0,10,3
1000,306,0.0,"[<ptreeopt.tree.PTree object at 0x155520a71a60>
 <ptreeopt.tree.PTree object at 0x155520a71340>
 <ptreeopt.tree.PTree object at 0x155520a71d90>
 <ptreeopt.tree.PTree object at 0x155520a71be0>
 <ptreeopt.tree.PTree object at 0x155520a71f70>
 <ptreeopt.tree.PTree object at 0x155520a71580>
 <ptreeopt.tree.PTree object at 0x1555164abdf0>
 <ptreeopt.tree.PTree object at 0x1555164ab670>
 <ptreeopt.tree.PTree object at 0x1555164abeb0>
 <ptreeopt.tree.PTree object at 0x1555164ab550>]",1,0,10,3
1100,336,0.0,"[<ptreeopt.tree.PTree object at 0x155520a71a60>
 <ptreeopt.tree.PTree object at 0x155520a71340>
 <ptreeopt.tree.PTree object at 0x155520a71d90>
 <ptreeopt.tree.PTree object at 0x155520a71be0>
 <ptreeopt.tree.PTree object at 0x155520a71f70>
 <ptreeopt.tree.PTree object at 0x155520a71580>
 <ptreeopt.tree.PTree object at 0x1555164abdf0>
 <ptreeopt.tree.PTree object at 0x1555164ab670>
 <ptreeopt.tree.PTree object at 0x1555164abeb0>
 <ptreeopt.tree.PTree object at 0x1555164ab550>]",1,0,10,3
1200,366,0.0,"[<ptreeopt.tree.PTree object at 0x155520a71a60>
 <ptreeopt.tree.PTree object at 0x155520a71340>
 <ptreeopt.tree.PTree object at 0x155520a71d90>
 <ptreeopt.tree.PTree object at 0x155520a71be0>
 <ptreeopt.tree.PTree object at 0x155520a71f70>
 <ptreeopt.tree.PTree object at 0x155520a71580>
 <ptreeopt.tree.PTree object at 0x1555164abdf0>
 <ptreeopt.tree.PTree object at 0x1555164ab670>
 <ptreeopt.tree.PTree object at 0x1555164abeb0>
 <ptreeopt.tree.PTree object at 0x1555164ab550>]",1,0,10,3
1300,397,0.0,"[<ptreeopt.tree.PTree object at 0x155520a71a60>
 <ptreeopt.tree.PTree object at 0x155520a71340>
 <ptreeopt.tree.PTree object at 0x155520a71d90>
 <ptreeopt.tree.PTree object at 0x155520a71be0>
 <ptreeopt.tree.PTree object at 0x155520a71f70>
 <ptreeopt.tree.PTree object at 0x155520a71580>
 <ptreeopt.tree.PTree object at 0x1555164abdf0>
 <ptreeopt.tree.PTree object at 0x1555164ab670>
 <ptreeopt.tree.PTree object at 0x1555164abeb0>
 <ptreeopt.tree.PTree object at 0x1555164ab550>]",1,0,10,3
1400,427,0.0,"[<ptreeopt.tree.PTree object at 0x155520a71a60>
 <ptreeopt.tree.PTree object at 0x155520a71340>
 <ptreeopt.tree.PTree object at 0x155520a71d90>
 <ptreeopt.tree.PTree object at 0x155520a71be0>
 <ptreeopt.tree.PTree object at 0x155520a71f70>
 <ptreeopt.tree.PTree object at 0x155520a71580>
 <ptreeopt.tree.PTree object at 0x1555164abdf0>
 <ptreeopt.tree.PTree object at 0x1555164ab670>
 <ptreeopt.tree.PTree object at 0x1555164abeb0>
 <ptreeopt.tree.PTree object at 0x1555164ab550>]",1,0,10,3
1500,456,0.0,"[<ptreeopt.tree.PTree object at 0x155520a71a60>
 <ptreeopt.tree.PTree object at 0x155520a71340>
 <ptreeopt.tree.PTree object at 0x155520a71d90>
 <ptreeopt.tree.PTree object at 0x155520a71be0>
 <ptreeopt.tree.PTree object at 0x155520a71f70>
 <ptreeopt.tree.PTree object at 0x155520a71580>
 <ptreeopt.tree.PTree object at 0x1555164abdf0>
 <ptreeopt.tree.PTree object at 0x1555164ab670>
 <ptreeopt.tree.PTree object at 0x1555164abeb0>
 <ptreeopt.tree.PTree object at 0x1555164ab550>]",1,0,10,3
1600,486,0.0,"[<ptreeopt.tree.PTree object at 0x155520a71a60>
 <ptreeopt.tree.PTree object at 0x155520a71340>
 <ptreeopt.tree.PTree object at 0x155520a71d90>
 <ptreeopt.tree.PTree object at 0x155520a71be0>
 <ptreeopt.tree.PTree object at 0x155520a71f70>
 <ptreeopt.tree.PTree object at 0x155520a71580>
 <ptreeopt.tree.PTree object at 0x1555164abdf0>
 <ptreeopt.tree.PTree object at 0x1555164ab670>
 <ptreeopt.tree.PTree object at 0x1555164abeb0>
 <ptreeopt.tree.PTree object at 0x1555164ab550>]",1,0,10,3
1700,515,0.0,"[<ptreeopt.tree.PTree object at 0x155520a71a60>
 <ptreeopt.tree.PTree object at 0x155520a71340>
 <ptreeopt.tree.PTree object at 0x155520a71d90>
 <ptreeopt.tree.PTree object at 0x155520a71be0>
 <ptreeopt.tree.PTree object at 0x155520a71f70>
 <ptreeopt.tree.PTree object at 0x155520a71580>
 <ptreeopt.tree.PTree object at 0x1555164abdf0>
 <ptreeopt.tree.PTree object at 0x1555164ab670>
 <ptreeopt.tree.PTree object at 0x1555164abeb0>
 <ptreeopt.tree.PTree object at 0x1555164ab550>]",1,0,10,3
1800,544,0.0,"[<ptreeopt.tree.PTree object at 0x155520a71a60>
 <ptreeopt.tree.PTree object at 0x155520a71340>
 <ptreeopt.tree.PTree object at 0x155520a71d90>
 <ptreeopt.tree.PTree object at 0x155520a71be0>
 <ptreeopt.tree.PTree object at 0x155520a71f70>
 <ptreeopt.tree.PTree object at 0x155520a71580>
 <ptreeopt.tree.PTree object at 0x1555164abdf0>
 <ptreeopt.tree.PTree object at 0x1555164ab670>
 <ptreeopt.tree.PTree object at 0x1555164abeb0>
 <ptreeopt.tree.PTree object at 0x1555164ab550>]",1,0,10,3
1900,573,0.0,"[<ptreeopt.tree.PTree object at 0x155520a71a60>
 <ptreeopt.tree.PTree object at 0x155520a71340>
 <ptreeopt.tree.PTree object at 0x155520a71d90>
 <ptreeopt.tree.PTree object at 0x155520a71be0>
 <ptreeopt.tree.PTree object at 0x155520a71f70>
 <ptreeopt.tree.PTree object at 0x155520a71580>
 <ptreeopt.tree.PTree object at 0x1555164abdf0>
 <ptreeopt.tree.PTree object at 0x1555164ab670>
 <ptreeopt.tree.PTree object at 0x1555164abeb0>
 <ptreeopt.tree.PTree object at 0x1555164ab550>]",1,0,10,3
