nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,41,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
200,82,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
300,123,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
400,163,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
500,202,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
600,240,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
700,276,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
800,314,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
900,352,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
1000,391,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
1100,430,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
1200,469,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
1300,507,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
1400,545,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
1500,585,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
1600,626,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
1700,666,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
1800,705,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
1900,745,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
2000,784,0.03,"[<ptreeopt.tree.PTree object at 0x155520d60850>
 <ptreeopt.tree.PTree object at 0x155520d60b20>
 <ptreeopt.tree.PTree object at 0x155520d60f40>
 <ptreeopt.tree.PTree object at 0x155520d60c40>
 <ptreeopt.tree.PTree object at 0x155520d60a60>
 <ptreeopt.tree.PTree object at 0x155520d60370>
 <ptreeopt.tree.PTree object at 0x155520b74e80>
 <ptreeopt.tree.PTree object at 0x155520b74d60>
 <ptreeopt.tree.PTree object at 0x155517237b80>
 <ptreeopt.tree.PTree object at 0x155517237820>]",8,0,10,3
