nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,10,0.73,"[<ptreeopt.tree.PTree object at 0x155517440160>
 <ptreeopt.tree.PTree object at 0x155517440c70>
 <ptreeopt.tree.PTree object at 0x155517440eb0>]",5,0,3,3
200,20,0.53,"[<ptreeopt.tree.PTree object at 0x155520ce1910>
 <ptreeopt.tree.PTree object at 0x155520ce1640>
 <ptreeopt.tree.PTree object at 0x155520ce1a60>]",5,0,3,3
300,30,0.53,"[<ptreeopt.tree.PTree object at 0x155520ce1910>
 <ptreeopt.tree.PTree object at 0x155520ce1640>
 <ptreeopt.tree.PTree object at 0x155520ce1a60>]",5,0,3,3
400,39,0.53,"[<ptreeopt.tree.PTree object at 0x155520ce1910>
 <ptreeopt.tree.PTree object at 0x155520ce1640>
 <ptreeopt.tree.PTree object at 0x155520ce1a60>]",5,0,3,3
500,50,0.53,"[<ptreeopt.tree.PTree object at 0x155520ce1910>
 <ptreeopt.tree.PTree object at 0x155520ce1640>
 <ptreeopt.tree.PTree object at 0x155520ce1a60>]",5,0,3,3
600,60,0.53,"[<ptreeopt.tree.PTree object at 0x155520ce1910>
 <ptreeopt.tree.PTree object at 0x155520ce1640>
 <ptreeopt.tree.PTree object at 0x155520ce1a60>]",5,0,3,3
700,71,0.5,"[<ptreeopt.tree.PTree object at 0x155520cfb160>
 <ptreeopt.tree.PTree object at 0x155520cfb2b0>
 <ptreeopt.tree.PTree object at 0x155520cfb040>]",5,0,3,3
800,81,0.5,"[<ptreeopt.tree.PTree object at 0x155520cfb160>
 <ptreeopt.tree.PTree object at 0x155520cfb2b0>
 <ptreeopt.tree.PTree object at 0x155520cfb040>]",5,0,3,3
900,90,0.5,"[<ptreeopt.tree.PTree object at 0x155520cfb160>
 <ptreeopt.tree.PTree object at 0x155520cfb2b0>
 <ptreeopt.tree.PTree object at 0x155520cfb040>]",5,0,3,3
1000,100,0.47,"[<ptreeopt.tree.PTree object at 0x155520583d30>
 <ptreeopt.tree.PTree object at 0x155520583dc0>
 <ptreeopt.tree.PTree object at 0x1555205838e0>]",5,0,3,3
1100,110,0.47,"[<ptreeopt.tree.PTree object at 0x155520583d30>
 <ptreeopt.tree.PTree object at 0x155520583dc0>
 <ptreeopt.tree.PTree object at 0x1555205838e0>]",5,0,3,3
1200,120,0.47,"[<ptreeopt.tree.PTree object at 0x155520583d30>
 <ptreeopt.tree.PTree object at 0x155520583dc0>
 <ptreeopt.tree.PTree object at 0x1555205838e0>]",5,0,3,3
1300,129,0.47,"[<ptreeopt.tree.PTree object at 0x155520583d30>
 <ptreeopt.tree.PTree object at 0x155520583dc0>
 <ptreeopt.tree.PTree object at 0x1555205838e0>]",5,0,3,3
