nfe,time,best_f,best_P,instance,seed,num_units,num_sensors
100,34,0.24,"[<ptreeopt.tree.PTree object at 0x155517b63e50>
 <ptreeopt.tree.PTree object at 0x155517b63760>
 <ptreeopt.tree.PTree object at 0x155517b63880>
 <ptreeopt.tree.PTree object at 0x155517b63b80>
 <ptreeopt.tree.PTree object at 0x155517b638e0>
 <ptreeopt.tree.PTree object at 0x155517b633d0>
 <ptreeopt.tree.PTree object at 0x155517e7ed00>
 <ptreeopt.tree.PTree object at 0x155517e7e280>
 <ptreeopt.tree.PTree object at 0x155517e7e3a0>
 <ptreeopt.tree.PTree object at 0x155517e7e520>]",2,0,10,3
200,69,0.24,"[<ptreeopt.tree.PTree object at 0x155517b63e50>
 <ptreeopt.tree.PTree object at 0x155517b63760>
 <ptreeopt.tree.PTree object at 0x155517b63880>
 <ptreeopt.tree.PTree object at 0x155517b63b80>
 <ptreeopt.tree.PTree object at 0x155517b638e0>
 <ptreeopt.tree.PTree object at 0x155517b633d0>
 <ptreeopt.tree.PTree object at 0x155517e7ed00>
 <ptreeopt.tree.PTree object at 0x155517e7e280>
 <ptreeopt.tree.PTree object at 0x155517e7e3a0>
 <ptreeopt.tree.PTree object at 0x155517e7e520>]",2,0,10,3
300,102,0.05,"[<ptreeopt.tree.PTree object at 0x155517692f70>
 <ptreeopt.tree.PTree object at 0x155516731c10>
 <ptreeopt.tree.PTree object at 0x155516731df0>
 <ptreeopt.tree.PTree object at 0x1555167315b0>
 <ptreeopt.tree.PTree object at 0x155520304220>
 <ptreeopt.tree.PTree object at 0x155516269d00>
 <ptreeopt.tree.PTree object at 0x155516269190>
 <ptreeopt.tree.PTree object at 0x155516269df0>
 <ptreeopt.tree.PTree object at 0x155516269610>
 <ptreeopt.tree.PTree object at 0x1555209bdeb0>]",2,0,10,3
400,137,0.05,"[<ptreeopt.tree.PTree object at 0x155517692f70>
 <ptreeopt.tree.PTree object at 0x155516731c10>
 <ptreeopt.tree.PTree object at 0x155516731df0>
 <ptreeopt.tree.PTree object at 0x1555167315b0>
 <ptreeopt.tree.PTree object at 0x155520304220>
 <ptreeopt.tree.PTree object at 0x155516269d00>
 <ptreeopt.tree.PTree object at 0x155516269190>
 <ptreeopt.tree.PTree object at 0x155516269df0>
 <ptreeopt.tree.PTree object at 0x155516269610>
 <ptreeopt.tree.PTree object at 0x1555209bdeb0>]",2,0,10,3
500,171,0.05,"[<ptreeopt.tree.PTree object at 0x155517692f70>
 <ptreeopt.tree.PTree object at 0x155516731c10>
 <ptreeopt.tree.PTree object at 0x155516731df0>
 <ptreeopt.tree.PTree object at 0x1555167315b0>
 <ptreeopt.tree.PTree object at 0x155520304220>
 <ptreeopt.tree.PTree object at 0x155516269d00>
 <ptreeopt.tree.PTree object at 0x155516269190>
 <ptreeopt.tree.PTree object at 0x155516269df0>
 <ptreeopt.tree.PTree object at 0x155516269610>
 <ptreeopt.tree.PTree object at 0x1555209bdeb0>]",2,0,10,3
600,205,0.05,"[<ptreeopt.tree.PTree object at 0x155517692f70>
 <ptreeopt.tree.PTree object at 0x155516731c10>
 <ptreeopt.tree.PTree object at 0x155516731df0>
 <ptreeopt.tree.PTree object at 0x1555167315b0>
 <ptreeopt.tree.PTree object at 0x155520304220>
 <ptreeopt.tree.PTree object at 0x155516269d00>
 <ptreeopt.tree.PTree object at 0x155516269190>
 <ptreeopt.tree.PTree object at 0x155516269df0>
 <ptreeopt.tree.PTree object at 0x155516269610>
 <ptreeopt.tree.PTree object at 0x1555209bdeb0>]",2,0,10,3
700,239,0.05,"[<ptreeopt.tree.PTree object at 0x155517692f70>
 <ptreeopt.tree.PTree object at 0x155516731c10>
 <ptreeopt.tree.PTree object at 0x155516731df0>
 <ptreeopt.tree.PTree object at 0x1555167315b0>
 <ptreeopt.tree.PTree object at 0x155520304220>
 <ptreeopt.tree.PTree object at 0x155516269d00>
 <ptreeopt.tree.PTree object at 0x155516269190>
 <ptreeopt.tree.PTree object at 0x155516269df0>
 <ptreeopt.tree.PTree object at 0x155516269610>
 <ptreeopt.tree.PTree object at 0x1555209bdeb0>]",2,0,10,3
800,272,0.05,"[<ptreeopt.tree.PTree object at 0x155517692f70>
 <ptreeopt.tree.PTree object at 0x155516731c10>
 <ptreeopt.tree.PTree object at 0x155516731df0>
 <ptreeopt.tree.PTree object at 0x1555167315b0>
 <ptreeopt.tree.PTree object at 0x155520304220>
 <ptreeopt.tree.PTree object at 0x155516269d00>
 <ptreeopt.tree.PTree object at 0x155516269190>
 <ptreeopt.tree.PTree object at 0x155516269df0>
 <ptreeopt.tree.PTree object at 0x155516269610>
 <ptreeopt.tree.PTree object at 0x1555209bdeb0>]",2,0,10,3
900,308,0.03,"[<ptreeopt.tree.PTree object at 0x155516321ac0>
 <ptreeopt.tree.PTree object at 0x155516321ee0>
 <ptreeopt.tree.PTree object at 0x155516321cd0>
 <ptreeopt.tree.PTree object at 0x15552813c7f0>
 <ptreeopt.tree.PTree object at 0x1555163218b0>
 <ptreeopt.tree.PTree object at 0x1555163213a0>
 <ptreeopt.tree.PTree object at 0x1555163213d0>
 <ptreeopt.tree.PTree object at 0x155528780ee0>
 <ptreeopt.tree.PTree object at 0x155528780430>
 <ptreeopt.tree.PTree object at 0x155528780d60>]",2,0,10,3
1000,343,0.03,"[<ptreeopt.tree.PTree object at 0x155516321ac0>
 <ptreeopt.tree.PTree object at 0x155516321ee0>
 <ptreeopt.tree.PTree object at 0x155516321cd0>
 <ptreeopt.tree.PTree object at 0x15552813c7f0>
 <ptreeopt.tree.PTree object at 0x1555163218b0>
 <ptreeopt.tree.PTree object at 0x1555163213a0>
 <ptreeopt.tree.PTree object at 0x1555163213d0>
 <ptreeopt.tree.PTree object at 0x155528780ee0>
 <ptreeopt.tree.PTree object at 0x155528780430>
 <ptreeopt.tree.PTree object at 0x155528780d60>]",2,0,10,3
