,Unnamed: 0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,not_intercepted,nfe
0,0,0.3724131336527123,0.1987310140928815,-0.6503325181907014,-0.4000607216526071,0.474271023374609,0.2975208952451351,-0.8861164071042984,-0.5624167276355925,-0.2193203235492127,0.8176306738137056,0.7526387478995049,0.8169863325233668,-0.8161110572729275,0.5702514861215409,-0.0915897791260009,0.3768363421034586,-0.1825466765414591,0.7605282257083124,0.4768174205988612,0.1205259357850388,0.1018533487932021,0.4955474360995436,0.5961610815230598,0.6117166010876778,0.2759608314022594,0.1187412947644801,0.9221282355722716,0.5608646641662705,0.1611778020082792,0.2805053350695918,0.1392827335080785,0.2723522129054616,0.1342242640413717,0.3209161513546409,0.5082057334065753,0.3609124607389565,0.9396237173009984,0.103683169338044,0.7149638895477884,0.937336887764217,0.6351824718441499,0.6931250974668896,0.7551074466244884,0.946118759387861,0.7227891172518015,0.6336940239875876,0.5425614162221596,0.9402676900729544,0.2252040014915149,0.0270479101562525,0.4393797450342208,0.5361257794728022,0.1287488382776559,0.2234189328760782,0.48,100
0,0,0.3916548391317952,-0.0003421176209228,-0.0002508675495585,-0.192858584803211,0.4552594492736792,0.0005202984588934,-0.544855895567079,-0.712409980172717,-0.4461062928993765,0.267454213979061,0.8917407102660319,0.6385980547158034,-0.0965057029113971,0.171855038703045,-0.4635898422361597,0.2799494501042919,-0.0515427352871682,-0.3119514506837817,0.2334020085228015,0.0541687631663642,0.2268289314114621,0.4630758837643339,0.4065339359825372,0.6877798067604568,0.1785494741440571,0.4959139782924703,0.8318159145340847,0.6831484614316966,0.0010880838207364,0.3602114196904249,0.3772640795098964,0.1764255294016422,0.1323812360112782,0.5156703105589024,0.359746140762926,0.0479596438025429,0.5214773067314689,0.1525299904700312,0.6309693155917955,0.165806640838012,0.3871948134113139,0.2875776553551576,0.601325257324469,0.5569365598787336,0.8054636455845365,0.1745759353715982,0.3596398736268276,0.3477031855610986,0.5294269033453748,0.0884252383426532,0.5226547130225047,0.2729160187829055,0.2884557077330014,0.362899902133669,0.27,10073
0,0,0.3850979637507808,-0.2709340264374136,-0.2170465369698382,-0.2685848496044948,0.3565317421796954,-0.033178587893243,-0.4581992225335368,-0.7461917497295012,-0.7377342603654429,0.3090799706677415,-0.5336681552836785,0.5972546649708068,-0.2024905460274381,-0.0027952300172215,-0.6654641813442035,0.2690215210727767,-0.0879419479151063,-0.2972820836525359,0.2406107983009013,0.0830877800047924,0.2132706857269938,0.4709365498011395,0.4201437732875316,0.6707987768875954,0.1496396204496852,0.3696499833416626,0.7823116267055343,0.6432629805207175,0.0001,0.3225262881772084,0.2753101743862711,0.2204180449718723,0.1678996248588599,0.4849428829701765,0.4097535380264713,0.1184885096432499,0.5056434172578406,0.1347486724614972,0.6233339810051518,0.4183729314967964,0.4784639259998415,0.3315293778283375,0.546296687505172,0.6382693317346715,0.6756639122269437,0.1946631422949751,0.391735622242267,0.4426194545488743,0.5095908157437603,0.0957397165363536,0.498993576713421,0.3148618583424402,0.2422435199630661,0.3254285978322364,0.38,1075
0,0,0.3850979637507808,-0.2709340264374136,-0.2170465369698382,-0.2685848496044948,0.3565317421796954,-0.033178587893243,-0.4581992225335368,-0.7461917497295012,-0.7377342603654429,0.3090799706677415,-0.5336681552836785,0.5972546649708068,-0.2024905460274381,-0.0027952300172215,-0.6654641813442035,0.2690215210727767,-0.0879419479151063,-0.2972820836525359,0.2406107983009013,0.0830877800047924,0.2132706857269938,0.4709365498011395,0.4201437732875316,0.6707987768875954,0.1496396204496852,0.3696499833416626,0.7823116267055343,0.6432629805207175,0.0001,0.3225262881772084,0.2753101743862711,0.2204180449718723,0.1678996248588599,0.4849428829701765,0.4097535380264713,0.1184885096432499,0.5056434172578406,0.1347486724614972,0.6233339810051518,0.4183729314967964,0.4784639259998415,0.3315293778283375,0.546296687505172,0.6382693317346715,0.6756639122269437,0.1946631422949751,0.391735622242267,0.4426194545488743,0.5095908157437603,0.0957397165363536,0.498993576713421,0.3148618583424402,0.2422435199630661,0.3254285978322364,0.38,1174
0,0,0.3850979637507808,-0.2709340264374136,-0.2170465369698382,-0.2685848496044948,0.3565317421796954,-0.033178587893243,-0.4581992225335368,-0.7461917497295012,-0.7377342603654429,0.3090799706677415,-0.5336681552836785,0.5972546649708068,-0.2024905460274381,-0.0027952300172215,-0.6654641813442035,0.2690215210727767,-0.0879419479151063,-0.2972820836525359,0.2406107983009013,0.0830877800047924,0.2132706857269938,0.4709365498011395,0.4201437732875316,0.6707987768875954,0.1496396204496852,0.3696499833416626,0.7823116267055343,0.6432629805207175,0.0001,0.3225262881772084,0.2753101743862711,0.2204180449718723,0.1678996248588599,0.4849428829701765,0.4097535380264713,0.1184885096432499,0.5056434172578406,0.1347486724614972,0.6233339810051518,0.4183729314967964,0.4784639259998415,0.3315293778283375,0.546296687505172,0.6382693317346715,0.6756639122269437,0.1946631422949751,0.391735622242267,0.4426194545488743,0.5095908157437603,0.0957397165363536,0.498993576713421,0.3148618583424402,0.2422435199630661,0.3254285978322364,0.38,1272
0,0,0.3630906837724501,-0.116556239924996,-0.1432719135317341,-0.4000607216526071,0.4690755903655752,0.2975208952451351,-0.8861164071042984,-0.5624167276355925,-0.5097337071664776,-0.0491564092382288,0.749972056800623,0.821212868545303,-0.8581170796648296,0.1520479948895806,-0.4829215240833351,0.394067920011416,-0.1825466765414591,-0.0848922970333237,0.4754246478532759,0.147942848940345,0.1018533487932021,0.5914244152756494,0.5348973112272425,0.6117166010876778,0.0927995424285036,0.1187412947644801,0.5495072203576342,0.5068439051613809,0.3415924993948132,0.2805053350695918,0.1392827335080785,0.2723522129054616,0.2289869628913685,0.3209161513546409,0.5082057334065753,0.3609124607389565,0.4239323039607378,0.103683169338044,0.4633874892376711,0.4516529919626932,0.6351824718441499,0.6931250974668896,0.5900728378627835,0.5851089598420034,0.7221733551322487,0.5275023153200041,0.5425614162221596,0.6415262383989927,0.2252040014915149,0.0270479101562525,0.5154804485554847,0.5361257794728022,0.1287488382776559,0.2234189328760782,0.36,1368
0,0,0.3630906837724501,-0.116556239924996,-0.1432719135317341,-0.4000607216526071,0.4690755903655752,0.2975208952451351,-0.8861164071042984,-0.5624167276355925,-0.5097337071664776,-0.0491564092382288,0.749972056800623,0.821212868545303,-0.8581170796648296,0.1520479948895806,-0.4829215240833351,0.394067920011416,-0.1825466765414591,-0.0848922970333237,0.4754246478532759,0.147942848940345,0.1018533487932021,0.5914244152756494,0.5348973112272425,0.6117166010876778,0.0927995424285036,0.1187412947644801,0.5495072203576342,0.5068439051613809,0.3415924993948132,0.2805053350695918,0.1392827335080785,0.2723522129054616,0.2289869628913685,0.3209161513546409,0.5082057334065753,0.3609124607389565,0.4239323039607378,0.103683169338044,0.4633874892376711,0.4516529919626932,0.6351824718441499,0.6931250974668896,0.5900728378627835,0.5851089598420034,0.7221733551322487,0.5275023153200041,0.5425614162221596,0.6415262383989927,0.2252040014915149,0.0270479101562525,0.5154804485554847,0.5361257794728022,0.1287488382776559,0.2234189328760782,0.36,1462
0,0,0.3630906837724501,-0.116556239924996,-0.1432719135317341,-0.4000607216526071,0.4690755903655752,0.2975208952451351,-0.8861164071042984,-0.5624167276355925,-0.5097337071664776,-0.0491564092382288,0.749972056800623,0.821212868545303,-0.8581170796648296,0.1520479948895806,-0.4829215240833351,0.394067920011416,-0.1825466765414591,-0.0848922970333237,0.4754246478532759,0.147942848940345,0.1018533487932021,0.5914244152756494,0.5348973112272425,0.6117166010876778,0.0927995424285036,0.1187412947644801,0.5495072203576342,0.5068439051613809,0.3415924993948132,0.2805053350695918,0.1392827335080785,0.2723522129054616,0.2289869628913685,0.3209161513546409,0.5082057334065753,0.3609124607389565,0.4239323039607378,0.103683169338044,0.4633874892376711,0.4516529919626932,0.6351824718441499,0.6931250974668896,0.5900728378627835,0.5851089598420034,0.7221733551322487,0.5275023153200041,0.5425614162221596,0.6415262383989927,0.2252040014915149,0.0270479101562525,0.5154804485554847,0.5361257794728022,0.1287488382776559,0.2234189328760782,0.36,1558
0,0,0.3630906837724501,-0.116556239924996,-0.1432719135317341,-0.4000607216526071,0.4690755903655752,0.2975208952451351,-0.8861164071042984,-0.5624167276355925,-0.5097337071664776,-0.0491564092382288,0.749972056800623,0.821212868545303,-0.8581170796648296,0.1520479948895806,-0.4829215240833351,0.394067920011416,-0.1825466765414591,-0.0848922970333237,0.4754246478532759,0.147942848940345,0.1018533487932021,0.5914244152756494,0.5348973112272425,0.6117166010876778,0.0927995424285036,0.1187412947644801,0.5495072203576342,0.5068439051613809,0.3415924993948132,0.2805053350695918,0.1392827335080785,0.2723522129054616,0.2289869628913685,0.3209161513546409,0.5082057334065753,0.3609124607389565,0.4239323039607378,0.103683169338044,0.4633874892376711,0.4516529919626932,0.6351824718441499,0.6931250974668896,0.5900728378627835,0.5851089598420034,0.7221733551322487,0.5275023153200041,0.5425614162221596,0.6415262383989927,0.2252040014915149,0.0270479101562525,0.5154804485554847,0.5361257794728022,0.1287488382776559,0.2234189328760782,0.36,1658
0,0,0.3867840747823436,-0.0165186929747757,-0.1733083594103212,-0.2300027806145334,0.3944386875670728,0.0346392529835545,-0.4738708245670603,-0.7530220545993218,-0.7987060007920583,0.2928951057150558,-0.4091448279354598,0.6307024718259012,-0.2045326613991115,-0.0418454630354583,-0.6367197507596318,0.2850211966187906,-0.0773833169228643,-0.3179227018416968,0.2486056188799359,0.0700813248643576,0.2262632131980889,0.455293725214633,0.4199133807168445,0.6706840733340738,0.1418327229186838,0.3901074448659425,0.7819680787202414,0.5898704911440236,0.0098924067190778,0.3477936366196947,0.2960174318906632,0.1914656818021264,0.1557539081324323,0.5233064250166477,0.359190861329718,0.0913190460602372,0.5057958817153776,0.1407497925448166,0.6143670584439272,0.0602521790722627,0.4472835536478912,0.2208740340144906,0.5843956674569669,0.6164603532160297,0.6242306173089425,0.1800379301278834,0.3968225164132886,0.3395398292764541,0.5022142387994546,0.0930633895153652,0.4633311688003107,0.5092054984479518,0.2855468048224541,0.353378192546845,0.34,1757
